Cluster Number, Weight Method, Reference Weight (factor 2), File Weight, Function Weight, Distance Function, Closest Centroids Init, SVD factors, lsi method, Precision, Recall, Fmeasure, AdjustedPrecision, AverageClusterPrecision, AverageClusterRecall, AverageClusterAdjustedPrecision, MojoFM, SilhuetteIndex, NonExtremityClusterDistributionL5U100, IntraSimilarityReg1.0, IntraSimilarityReg2.0, IntraSimilarityReg3.0, IntraSimilarityReg4.0, IntraSimilarityReg5.0, IntraInterDistanceIntra1.0Inter1.0, AverageClusterIntraInterDistanceIntra1.0Inter1.0, Time Taken(ms), 
77, LogWeight NoGlobalWeight, 0.0, 5, 0, CosineDistance, 1, 19873, initial table, 0.08073453, 0.28804967, 0.12612014, 0.27645814, 0.232956, 0.31361222, 0.2904413, 27.812498, -0.016259542, 0.36794356, 0.41298658, 0.3129032, 0.24350074, 0.19496398, 0.16070274, -0.25342366, -0.52621037, 29776, 
77, LogWeight NoGlobalWeight, 0.0, 5, 0, CosineDistance, 1, 29, 95% concept, 0.1428206, 0.21226715, 0.17075284, 0.33625424, 0.2771954, 0.22402105, 0.3498723, 36.562504, -0.019143116, 0.6552419, 0.6187928, 0.46646282, 0.3611708, 0.28690037, 0.23355395, -0.24478444, -0.35749242, 114, 
77, LogWeight NoGlobalWeight, 0.0, 5, 0, CosineDistance, 1, 19873, 95% aprox, 0.1428206, 0.21226715, 0.17075284, 0.33625424, 0.2771954, 0.22402105, 0.3498723, 36.562504, -0.019143116, 0.6552419, 0.6187928, 0.46646282, 0.3611708, 0.28690037, 0.23355395, -0.24478444, -0.35749242, 57229, 
77, LogWeight NoGlobalWeight, 0.0, 5, 0, CosineDistance, 1, 992, n*m^0.2 concept, 0.08073453, 0.28804967, 0.12612014, 0.27645814, 0.232956, 0.31361222, 0.2904413, 27.812498, -0.016259542, 0.36794356, 0.41298658, 0.3129032, 0.24350074, 0.19496398, 0.16070274, -0.25342366, -0.52621037, 2047, 
77, LogWeight NoGlobalWeight, 0.0, 5, 0, CosineDistance, 1, 19873, n*m^0.2 aprox, 0.08073453, 0.28804967, 0.12612014, 0.27645814, 0.232956, 0.31361222, 0.2904413, 27.812498, -0.016259542, 0.36794356, 0.41298658, 0.3129032, 0.24350074, 0.19496398, 0.16070274, -0.25342366, -0.52621037, 29761, 
77, LogWeight NoGlobalWeight, 0.0, 5, 3, CosineDistance, 1, 19873, initial table, 0.09453782, 0.27087823, 0.14015934, 0.2873233, 0.22741872, 0.31511882, 0.30113867, 31.145836, -0.008909396, 0.5241935, 0.4810682, 0.3581239, 0.2740504, 0.21605136, 0.17566015, -0.25305563, -0.4882379, 29760, 
77, LogWeight NoGlobalWeight, 0.0, 5, 3, CosineDistance, 1, 29, 95% concept, 0.13935128, 0.2270308, 0.17269967, 0.32545137, 0.27850977, 0.2634061, 0.35260677, 36.770832, -0.014804067, 0.6239919, 0.59970015, 0.44590402, 0.3416089, 0.26952714, 0.21883026, -0.25113142, -0.37594512, 114, 
77, LogWeight NoGlobalWeight, 0.0, 5, 3, CosineDistance, 1, 19873, 95% aprox, 0.13935128, 0.2270308, 0.17269967, 0.32545137, 0.27850977, 0.2634061, 0.35260677, 36.770832, -0.014804067, 0.6239919, 0.59970015, 0.44590402, 0.3416089, 0.26952714, 0.21883026, -0.25113142, -0.37594512, 57292, 
77, LogWeight NoGlobalWeight, 0.0, 5, 3, CosineDistance, 1, 992, n*m^0.2 concept, 0.09453782, 0.27087823, 0.14015934, 0.2873233, 0.22741872, 0.31511882, 0.30113867, 31.145836, -0.008909396, 0.5241935, 0.4810682, 0.3581239, 0.2740504, 0.21605136, 0.17566015, -0.25305563, -0.4882379, 2035, 
77, LogWeight NoGlobalWeight, 0.0, 5, 3, CosineDistance, 1, 19873, n*m^0.2 aprox, 0.09453782, 0.27087823, 0.14015934, 0.2873233, 0.22741872, 0.31511882, 0.30113867, 31.145836, -0.008909396, 0.5241935, 0.4810682, 0.3581239, 0.2740504, 0.21605136, 0.17566015, -0.25305563, -0.4882379, 29747, 
77, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 19873, initial table, 0.33244586, 0.29273856, 0.31133124, 0.43883836, 0.35837495, 0.46817973, 0.44784862, 48.125, -0.0054896823, 0.90221775, 0.5089769, 0.30309492, 0.19375056, 0.13341267, 0.09857819, -0.25376388, -0.4266079, 32568, 
77, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 29, 95% concept, 0.3786168, 0.2719554, 0.31654257, 0.47638106, 0.3365745, 0.37946737, NaN, 51.25, -0.028084824, 0.9082661, 0.4967036, 0.2892464, 0.18083532, 0.121639125, 0.08767471, -0.25062987, -0.3983259, 81, 
77, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 19873, 95% aprox, 0.3786168, 0.2719554, 0.31654257, 0.47638106, 0.3365745, 0.37946737, NaN, 51.25, -0.028084824, 0.9082661, 0.4967036, 0.2892464, 0.18083532, 0.121639125, 0.08767471, -0.25062987, -0.3983259, 40814, 
77, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 992, n*m^0.2 concept, 0.38404256, 0.3431124, 0.36242554, 0.47554186, 0.37596577, 0.5127963, 0.45912865, 52.395832, -0.0034679708, 0.91129035, 0.5021712, 0.30325544, 0.19593821, 0.1356689, 0.100155406, -0.2668117, -0.45732775, 2182, 
77, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 19873, n*m^0.2 aprox, 0.35947713, 0.31713346, 0.3369803, 0.45877945, 0.35633868, 0.497445, NaN, 50.937496, -0.0043256353, 0.91935486, 0.5256267, 0.31695253, 0.20351504, 0.13952804, 0.10190217, -0.26127982, -0.4371196, 30897, 
77, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 0, 3, CosineDistance, 1, 19873, initial table, 0.31021407, 0.33696616, 0.3230372, 0.426574, 0.37210187, 0.47108692, 0.4646003, 49.6875, -0.0030487145, 0.91129035, 0.49748006, 0.29447198, 0.18414044, 0.12192679, 0.08535199, -0.28928557, -0.4538351, 18761, 
77, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 0, 3, CosineDistance, 1, 29, 95% concept, 0.3524037, 0.31770372, 0.3341553, 0.45657527, 0.31737104, 0.3711958, 0.396217, 52.395832, -0.03398989, 0.9173387, 0.48304987, 0.2745451, 0.16592242, 0.10737092, 0.07462386, -0.26445404, -0.3985067, 53, 
77, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 0, 3, CosineDistance, 1, 19873, 95% aprox, 0.3524037, 0.31770372, 0.3341553, 0.45657527, 0.31737104, 0.3711958, 0.396217, 52.395832, -0.03398989, 0.9173387, 0.48304987, 0.2745451, 0.16592242, 0.10737092, 0.07462386, -0.26445404, -0.3985067, 26958, 
77, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 0, 3, CosineDistance, 1, 992, n*m^0.2 concept, 0.3163824, 0.31852743, 0.3174513, 0.42011687, 0.37797746, 0.4889913, 0.4684217, 50.729168, -0.0034769601, 0.90120965, 0.50880593, 0.29193196, 0.17523089, 0.110602885, 0.073614374, -0.30831435, -0.41571394, 1120, 
77, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 0, 3, CosineDistance, 1, 19873, n*m^0.2 aprox, 0.31021407, 0.33696616, 0.3230372, 0.426574, 0.37210187, 0.47108692, 0.4646003, 49.6875, -0.0030487145, 0.91129035, 0.49748006, 0.29447198, 0.18414044, 0.12192679, 0.08535199, -0.28928557, -0.4538351, 19474, 
77, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 5, 0, CosineDistance, 1, 19873, initial table, 0.44332698, 0.38265112, 0.41076046, 0.5215409, 0.41702315, 0.5659204, 0.48732272, 57.708336, -0.0046757623, 0.9042339, 0.5325193, 0.32296422, 0.21072073, 0.14847432, 0.11248555, -0.25358707, -0.42867845, 18747, 
77, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 5, 0, CosineDistance, 1, 29, 95% concept, 0.3713815, 0.32841212, 0.3485776, 0.4735027, 0.33619887, 0.3829797, 0.4074272, 51.979168, -0.032864805, 0.9052419, 0.47703162, 0.28023818, 0.17731985, 0.12074992, 0.08790692, -0.20894726, -0.42529812, 54, 
77, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 5, 0, CosineDistance, 1, 19873, 95% aprox, 0.3713815, 0.32841212, 0.3485776, 0.4735027, 0.33619887, 0.3829797, 0.4074272, 51.979168, -0.032864805, 0.9052419, 0.47703162, 0.28023818, 0.17731985, 0.12074992, 0.08790692, -0.20894726, -0.42529812, 26981, 
77, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 5, 0, CosineDistance, 1, 992, n*m^0.2 concept, 0.4011228, 0.36218476, 0.38066062, 0.48845333, 0.4200441, 0.55046856, NaN, 55.833332, -0.00397955, 0.91633064, 0.52951944, 0.32241717, 0.20915717, 0.14462467, 0.106126055, -0.24811067, -0.4450028, 1631, 
77, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 5, 0, CosineDistance, 1, 19873, n*m^0.2 aprox, 0.3311791, 0.31821063, 0.32456538, 0.43353677, 0.37657905, 0.5392463, 0.46392143, 50.520836, -0.0043397513, 0.9002016, 0.51708204, 0.30760312, 0.19539753, 0.13275458, 0.096069254, -0.24458215, -0.42369103, 22107, 
77, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 5, 3, CosineDistance, 1, 19873, initial table, 0.31093007, 0.34824485, 0.3285313, 0.41602564, 0.40916318, 0.45524117, 0.48987153, 50.937496, -0.0045371447, 0.7903226, 0.4928968, 0.29532304, 0.18861471, 0.12872824, 0.0935172, -0.2783305, -0.466631, 32544, 
77, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 5, 3, CosineDistance, 1, 29, 95% concept, 0.36220238, 0.30845267, 0.33317366, 0.4606215, 0.32627413, 0.37259322, NaN, 50.416668, -0.03289571, 0.90625, 0.47793093, 0.2722398, 0.1642307, 0.10528628, 0.07169606, -0.27270147, -0.41185254, 70, 
77, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 5, 3, CosineDistance, 1, 19873, 95% aprox, 0.36220238, 0.30845267, 0.33317366, 0.4606215, 0.32627413, 0.37259322, NaN, 50.416668, -0.03289571, 0.90625, 0.47793093, 0.2722398, 0.1642307, 0.10528628, 0.07169606, -0.27270147, -0.41185254, 35271, 
77, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 5, 3, CosineDistance, 1, 992, n*m^0.2 concept, 0.33299264, 0.33031303, 0.33164746, 0.42942345, 0.3603426, 0.5168629, NaN, 51.5625, -0.0058849733, 0.9284274, 0.46674803, 0.27016085, 0.16498199, 0.10686873, 0.07350513, -0.29203978, -0.46449485, 2187, 
77, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 5, 3, CosineDistance, 1, 19873, n*m^0.2 aprox, 0.32110414, 0.34716767, 0.33362764, 0.43382812, 0.41805574, 0.45790884, 0.50470346, 52.083336, -0.005660424, 0.90120965, 0.5092074, 0.30542517, 0.19467115, 0.13218889, 0.09535953, -0.2815291, -0.4532813, 45236, 
77, NoLocalWeight InverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 19873, initial table, 0.39277956, 0.33227727, 0.3600041, 0.48314232, 0.41256687, 0.48507026, 0.5008417, 53.541668, -0.0066975146, 0.8860887, 0.53341603, 0.31397897, 0.19806254, 0.13473192, 0.09876895, -0.27398148, -0.38759163, 38050, 
77, NoLocalWeight InverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 29, 95% concept, 0.33328044, 0.26612598, 0.2959414, 0.44057295, 0.29823354, 0.3640648, NaN, 47.395832, -0.032932065, 0.91028225, 0.49501735, 0.27630395, 0.16383211, 0.10378402, 0.070382155, -0.23158884, -0.35434392, 42, 
77, NoLocalWeight InverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 19873, 95% aprox, 0.33328044, 0.26612598, 0.2959414, 0.44057295, 0.29823354, 0.3640648, NaN, 47.395832, -0.032932065, 0.91028225, 0.49501735, 0.27630395, 0.16383211, 0.10378402, 0.070382155, -0.23158884, -0.35434392, 21509, 
77, NoLocalWeight InverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 992, n*m^0.2 concept, 0.39277956, 0.33227727, 0.3600041, 0.48314232, 0.41256687, 0.48507026, 0.5008417, 53.541668, -0.0066975146, 0.8860887, 0.53341603, 0.31397897, 0.19806254, 0.13473192, 0.09876895, -0.27398148, -0.38759163, 2705, 
77, NoLocalWeight InverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 19873, n*m^0.2 aprox, 0.39277956, 0.33227727, 0.3600041, 0.48314232, 0.41256687, 0.48507026, 0.5008417, 53.541668, -0.0066975146, 0.8860887, 0.53341603, 0.31397897, 0.19806254, 0.13473192, 0.09876895, -0.27398148, -0.38759163, 38043, 
77, NoLocalWeight InverseDocumentFrequencyWeight, 0.0, 0, 3, CosineDistance, 1, 19873, initial table, 0.36127964, 0.33202383, 0.34603447, 0.4602885, 0.3795416, 0.44189093, 0.4783462, 52.291668, -0.0065787104, 0.9052419, 0.51854265, 0.30524778, 0.18947978, 0.12461154, 0.08686091, -0.3167869, -0.4297405, 27199, 
77, NoLocalWeight InverseDocumentFrequencyWeight, 0.0, 0, 3, CosineDistance, 1, 29, 95% concept, 0.29062676, 0.25972626, 0.27430904, 0.40133917, 0.28991383, 0.2934912, NaN, 45.0, -0.035296205, 0.9173387, 0.48149207, 0.2634494, 0.15270907, 0.094798766, 0.06348754, -0.27914712, -0.356576, 86, 
77, NoLocalWeight InverseDocumentFrequencyWeight, 0.0, 0, 3, CosineDistance, 1, 19873, 95% aprox, 0.29062676, 0.25972626, 0.27430904, 0.40133917, 0.28991383, 0.2934912, NaN, 45.0, -0.035296205, 0.9173387, 0.48149207, 0.2634494, 0.15270907, 0.094798766, 0.06348754, -0.27914712, -0.356576, 43521, 
77, NoLocalWeight InverseDocumentFrequencyWeight, 0.0, 0, 3, CosineDistance, 1, 992, n*m^0.2 concept, 0.36127964, 0.33202383, 0.34603447, 0.4602885, 0.3795416, 0.44189093, 0.4783462, 52.291668, -0.0065787104, 0.9052419, 0.51854265, 0.30524778, 0.18947978, 0.12461154, 0.08686091, -0.3167869, -0.4297405, 1934, 
77, NoLocalWeight InverseDocumentFrequencyWeight, 0.0, 0, 3, CosineDistance, 1, 19873, n*m^0.2 aprox, 0.36127964, 0.33202383, 0.34603447, 0.4602885, 0.3795416, 0.44189093, 0.4783462, 52.291668, -0.0065787104, 0.9052419, 0.51854265, 0.30524778, 0.18947978, 0.12461154, 0.08686091, -0.3167869, -0.4297405, 27004, 
77, NoLocalWeight InverseDocumentFrequencyWeight, 0.0, 5, 0, CosineDistance, 1, 19873, initial table, 0.38350806, 0.32917246, 0.35426897, 0.4798667, 0.40908247, 0.5097936, 0.49865177, 53.750004, -0.00796342, 0.9002016, 0.51352024, 0.2992712, 0.1868352, 0.12543096, 0.0902275, -0.25020236, -0.39601454, 21489, 
77, NoLocalWeight InverseDocumentFrequencyWeight, 0.0, 5, 0, CosineDistance, 1, 29, 95% concept, 0.33688766, 0.2762641, 0.30357888, 0.44153675, 0.32347706, 0.38393757, NaN, 48.125, -0.031314734, 0.91633064, 0.49709335, 0.27687964, 0.1655381, 0.106881775, 0.07447079, -0.20611261, -0.33644062, 69, 
77, NoLocalWeight InverseDocumentFrequencyWeight, 0.0, 5, 0, CosineDistance, 1, 19873, 95% aprox, 0.33688766, 0.2762641, 0.30357888, 0.44153675, 0.32347706, 0.38393757, NaN, 48.125, -0.031314734, 0.91633064, 0.49709335, 0.27687964, 0.1655381, 0.106881775, 0.07447079, -0.20611261, -0.33644062, 35267, 
77, NoLocalWeight InverseDocumentFrequencyWeight, 0.0, 5, 0, CosineDistance, 1, 992, n*m^0.2 concept, 0.38350806, 0.32917246, 0.35426897, 0.4798667, 0.40908247, 0.5097936, 0.49865177, 53.750004, -0.00796342, 0.9002016, 0.51352024, 0.2992712, 0.1868352, 0.12543096, 0.0902275, -0.25020236, -0.39601454, 1552, 
77, NoLocalWeight InverseDocumentFrequencyWeight, 0.0, 5, 0, CosineDistance, 1, 19873, n*m^0.2 aprox, 0.38350806, 0.32917246, 0.35426897, 0.4798667, 0.40908247, 0.5097936, 0.49865177, 53.750004, -0.00796342, 0.9002016, 0.51352024, 0.2992712, 0.1868352, 0.12543096, 0.0902275, -0.25020236, -0.39601454, 21473, 
77, NoLocalWeight InverseDocumentFrequencyWeight, 0.0, 5, 3, CosineDistance, 1, 19873, initial table, 0.37181482, 0.34856164, 0.35981295, 0.46624473, 0.37173453, 0.46262148, 0.4632091, 52.395832, -0.005834598, 0.8891129, 0.5136045, 0.30571988, 0.19299136, 0.12957385, 0.092336215, -0.30825275, -0.44027975, 21524, 
77, NoLocalWeight InverseDocumentFrequencyWeight, 0.0, 5, 3, CosineDistance, 1, 29, 95% concept, 0.30965012, 0.2921683, 0.30065528, 0.419316, 0.28233632, 0.29850498, 0.38980263, 45.729168, -0.041167222, 0.9153226, 0.472903, 0.25511086, 0.14655474, 0.09061852, 0.06060677, -0.25574565, -0.3389224, 47, 
77, NoLocalWeight InverseDocumentFrequencyWeight, 0.0, 5, 3, CosineDistance, 1, 19873, 95% aprox, 0.30965012, 0.2921683, 0.30065528, 0.419316, 0.28233632, 0.29850498, 0.38980263, 45.729168, -0.041167222, 0.9153226, 0.472903, 0.25511086, 0.14655474, 0.09061852, 0.06060677, -0.25574565, -0.3389224, 24247, 
77, NoLocalWeight InverseDocumentFrequencyWeight, 0.0, 5, 3, CosineDistance, 1, 992, n*m^0.2 concept, 0.37181482, 0.34856164, 0.35981295, 0.46624473, 0.37173453, 0.46262148, 0.4632091, 52.395832, -0.005834598, 0.8891129, 0.5136045, 0.30571988, 0.19299136, 0.12957385, 0.092336215, -0.30825275, -0.44027975, 1560, 
77, NoLocalWeight InverseDocumentFrequencyWeight, 0.0, 5, 3, CosineDistance, 1, 19873, n*m^0.2 aprox, 0.37181482, 0.34856164, 0.35981295, 0.46624473, 0.37173453, 0.46262148, 0.4632091, 52.395832, -0.005834598, 0.8891129, 0.5136045, 0.30571988, 0.19299136, 0.12957385, 0.092336215, -0.30825275, -0.44027975, 21509, 
77, LogWeight InverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 19873, initial table, 0.34620813, 0.24876441, 0.28950667, 0.45381975, 0.38020092, 0.4006951, NaN, 49.374996, -0.00499442, 0.9143145, 0.45419833, 0.23769148, 0.13329819, 0.082159825, 0.056611042, -0.18898623, -0.31765544, 27171, 
77, LogWeight InverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 29, 95% concept, 0.35637853, 0.24268153, 0.28874063, 0.47691256, 0.31489646, 0.29591024, 0.39486754, 48.4375, -0.017977003, 0.91834676, 0.48037794, 0.2701422, 0.16720827, 0.11496798, 0.08724138, -0.1597871, -0.32884604, 69, 
77, LogWeight InverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 19873, 95% aprox, 0.35637853, 0.24268153, 0.28874063, 0.47691256, 0.31489646, 0.29591024, 0.39486754, 48.4375, -0.017977003, 0.91834676, 0.48037794, 0.2701422, 0.16720827, 0.11496798, 0.08724138, -0.1597871, -0.32884604, 35375, 
77, LogWeight InverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 992, n*m^0.2 concept, 0.34620813, 0.24876441, 0.28950667, 0.45381975, 0.38020092, 0.4006951, NaN, 49.374996, -0.00499442, 0.9143145, 0.45419833, 0.23769148, 0.13329819, 0.082159825, 0.056611042, -0.18898623, -0.31765544, 1895, 
77, LogWeight InverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 19873, n*m^0.2 aprox, 0.34620813, 0.24876441, 0.28950667, 0.45381975, 0.38020092, 0.4006951, NaN, 49.374996, -0.00499442, 0.9143145, 0.45419833, 0.23769148, 0.13329819, 0.082159825, 0.056611042, -0.18898623, -0.31765544, 27009, 
77, LogWeight InverseDocumentFrequencyWeight, 0.0, 0, 3, CosineDistance, 1, 19873, initial table, 0.35267785, 0.2745533, 0.3087502, 0.46464145, 0.36677152, 0.38302517, 0.44412488, 49.6875, -0.007281011, 0.91129035, 0.45319432, 0.24293028, 0.14179587, 0.09236457, 0.06771934, -0.1821042, -0.33503392, 18746, 
77, LogWeight InverseDocumentFrequencyWeight, 0.0, 0, 3, CosineDistance, 1, 29, 95% concept, 0.35873607, 0.23235331, 0.28203353, 0.4773198, 0.33261424, 0.2984185, 0.41100863, 49.270832, -0.016016865, 0.9375, 0.46300897, 0.25600833, 0.15433368, 0.10260008, 0.07507366, -0.17704993, -0.34398076, 47, 
77, LogWeight InverseDocumentFrequencyWeight, 0.0, 0, 3, CosineDistance, 1, 19873, 95% aprox, 0.35873607, 0.23235331, 0.28203353, 0.4773198, 0.33261424, 0.2984185, 0.41100863, 49.270832, -0.016016865, 0.9375, 0.46300897, 0.25600833, 0.15433368, 0.10260008, 0.07507366, -0.17704993, -0.34398076, 24253, 
77, LogWeight InverseDocumentFrequencyWeight, 0.0, 0, 3, CosineDistance, 1, 992, n*m^0.2 concept, 0.35267785, 0.2745533, 0.3087502, 0.46464145, 0.36677152, 0.38302517, 0.44412488, 49.6875, -0.007281011, 0.91129035, 0.45319432, 0.24293028, 0.14179587, 0.09236457, 0.06771934, -0.1821042, -0.33503392, 1374, 
77, LogWeight InverseDocumentFrequencyWeight, 0.0, 0, 3, CosineDistance, 1, 19873, n*m^0.2 aprox, 0.35267785, 0.2745533, 0.3087502, 0.46464145, 0.36677152, 0.38302517, 0.44412488, 49.6875, -0.007281011, 0.91129035, 0.45319432, 0.24293028, 0.14179587, 0.09236457, 0.06771934, -0.1821042, -0.33503392, 18770, 
77, LogWeight InverseDocumentFrequencyWeight, 0.0, 5, 0, CosineDistance, 1, 19873, initial table, 0.38876337, 0.25079206, 0.30489543, 0.4943507, 0.31241348, 0.37769255, 0.3911865, 48.541664, -0.0045530223, 0.9405242, 0.43089616, 0.22633272, 0.12665668, 0.07713837, 0.05190633, -0.18768223, -0.36242932, 24243, 
77, LogWeight InverseDocumentFrequencyWeight, 0.0, 5, 0, CosineDistance, 1, 29, 95% concept, 0.36353636, 0.23032568, 0.28199062, 0.48210597, 0.3219367, 0.28566644, 0.40617612, 48.229164, -0.015712062, 0.92741936, 0.46365887, 0.24566239, 0.13947068, 0.086142056, 0.05831005, -0.16229838, -0.3066879, 88, 
77, LogWeight InverseDocumentFrequencyWeight, 0.0, 5, 0, CosineDistance, 1, 19873, 95% aprox, 0.36353636, 0.23032568, 0.28199062, 0.48210597, 0.3219367, 0.28566644, 0.40617612, 48.229164, -0.015712062, 0.92741936, 0.46365887, 0.24566239, 0.13947068, 0.086142056, 0.05831005, -0.16229838, -0.3066879, 43530, 
77, LogWeight InverseDocumentFrequencyWeight, 0.0, 5, 0, CosineDistance, 1, 992, n*m^0.2 concept, 0.38876337, 0.25079206, 0.30489543, 0.4943507, 0.31241348, 0.37769255, 0.3911865, 48.541664, -0.0045530223, 0.9405242, 0.43089616, 0.22633272, 0.12665668, 0.07713837, 0.05190633, -0.18768223, -0.36242932, 1477, 
