Cluster Number, Weight Method, Reference Weight (factor 2), File Weight, Function Weight, Distance Function, Closest Centroids Init, SVD factors, lsi method, Precision, Recall, Fmeasure, AdjustedPrecision, AverageClusterPrecision, AverageClusterRecall, AverageClusterAdjustedPrecision, MojoFM, SilhuetteIndex, NonExtremityClusterDistributionL5U100, IntraSimilarityReg1.0, IntraSimilarityReg2.0, IntraSimilarityReg3.0, IntraSimilarityReg4.0, IntraSimilarityReg5.0, IntraInterDistanceIntra1.0Inter1.0, AverageClusterIntraInterDistanceIntra1.0Inter1.0, Time Taken(ms), 
18, LogWeight NoGlobalWeight, 0.0, 0, 3, ModifiedCosineDistance, 1, 1211, initial table, 0.3975976, 0.18973918, 0.25688788, 0.6427155, 0.43422192, 0.14147751, 0.60922456, 53.807102, -0.0087663615, 0.9227053, 0.690623, 0.50926995, 0.37858072, 0.2835961, 0.21398136, -0.32643524, -0.29178393, 102, 
18, LogWeight NoGlobalWeight, 0.0, 0, 3, ModifiedCosineDistance, 1, 48, 95% concept, 0.32141483, 0.23961021, 0.27454844, 0.63843375, 0.41002092, 0.21762577, 0.5956924, 47.208126, -0.0066527305, 0.89855075, 0.73096305, 0.53796977, 0.39855874, 0.29716074, 0.22291392, -0.3101458, -0.31579253, 3, 
18, LogWeight NoGlobalWeight, 0.0, 0, 3, ModifiedCosineDistance, 1, 1211, 95% aprox, 0.31878057, 0.24276297, 0.27562642, 0.6278078, 0.36370882, 0.13967273, 0.549805, 47.715736, -0.014196096, 0.90338165, 0.68645006, 0.5019215, 0.36917573, 0.27313307, 0.20324929, -0.3092994, -0.33196458, 79, 
18, LogWeight NoGlobalWeight, 0.0, 0, 3, ModifiedCosineDistance, 1, 12, n*m^0.2 concept, 0.32531086, 0.23244482, 0.27114674, 0.637383, 0.41667774, 0.16093634, 0.63063276, 50.253807, -0.005966537, 0.9130435, 0.69449, 0.51387674, 0.38269854, 0.2869108, 0.2165703, -0.30921564, -0.34338132, 0, 
18, LogWeight NoGlobalWeight, 0.0, 0, 3, ModifiedCosineDistance, 1, 1211, n*m^0.2 aprox, 0.31901354, 0.2298653, 0.26719972, 0.64003164, 0.41714397, 0.15400213, 0.6321651, 49.746193, -0.0066924263, 0.9178744, 0.69909346, 0.52071095, 0.3903056, 0.29443422, 0.22354275, -0.3075822, -0.34953234, 43, 
18, LogWeight NoGlobalWeight, 0.0, 0, 3, ModifiedCosineDistance, 1, 205, kaiser concept, 0.39927623, 0.18973918, 0.25723723, 0.64705884, 0.43017307, 0.14118364, 0.6065122, 53.29949, -0.012233519, 0.9178744, 0.6912291, 0.5099994, 0.37922263, 0.28407958, 0.21430235, -0.32917565, -0.32881454, 12, 
18, LogWeight NoGlobalWeight, 0.0, 0, 3, ModifiedCosineDistance, 1, 1211, kaiser aprox, 0.39904135, 0.19088563, 0.25823966, 0.64833647, 0.4295219, 0.14132288, 0.60013753, 53.29949, -0.011107101, 0.9227053, 0.6932969, 0.5126335, 0.3817392, 0.28621653, 0.21600336, -0.32919845, -0.3331331, 69, 
18, LogWeight NoGlobalWeight, 0.0, 5, 0, CosineDistance, 1, 1211, initial table, 0.30356547, 0.26110634, 0.2807396, 0.6111561, 0.45988014, 0.1653096, 0.5872155, 47.715736, -0.008950405, 0.87439615, 0.6894751, 0.5042331, 0.3694155, 0.27112517, 0.19933984, -0.13058698, -0.16573198, 44, 
18, LogWeight NoGlobalWeight, 0.0, 5, 0, CosineDistance, 1, 43, 95% concept, 0.32433507, 0.23416452, 0.27197072, 0.61007315, 0.41982105, 0.2173097, 0.5941565, 50.761425, -0.0042438875, 0.90821254, 0.6604574, 0.4920696, 0.36767572, 0.27557236, 0.20721312, -0.14501376, -0.2029519, 3, 
18, LogWeight NoGlobalWeight, 0.0, 5, 0, CosineDistance, 1, 1211, 95% aprox, 0.32433507, 0.23416452, 0.27197072, 0.61007315, 0.41982105, 0.2173097, 0.5941565, 50.761425, -0.0042438875, 0.90821254, 0.6604574, 0.4920696, 0.36767572, 0.27557236, 0.20721312, -0.14501376, -0.2029519, 80, 
18, LogWeight NoGlobalWeight, 0.0, 5, 0, CosineDistance, 1, 12, n*m^0.2 concept, 0.35026103, 0.21152192, 0.26375982, 0.5968178, 0.42228782, 0.22714438, 0.6491159, 49.23858, -0.008876895, 0.90338165, 0.69530845, 0.5128187, 0.3789057, 0.28046253, 0.20796478, -0.14734483, -0.17465016, 1, 
18, LogWeight NoGlobalWeight, 0.0, 5, 0, CosineDistance, 1, 1211, n*m^0.2 aprox, 0.35026103, 0.21152192, 0.26375982, 0.5968178, 0.42228782, 0.22714438, 0.6491159, 49.23858, -0.008876895, 0.90338165, 0.69530845, 0.5128187, 0.3789057, 0.28046253, 0.20796478, -0.14734483, -0.17465016, 100, 
18, LogWeight NoGlobalWeight, 0.0, 5, 0, CosineDistance, 1, 205, kaiser concept, 0.30356547, 0.26110634, 0.2807396, 0.6111561, 0.45988014, 0.1653096, 0.5872155, 47.715736, -0.008950405, 0.87439615, 0.6894751, 0.5042331, 0.3694155, 0.27112517, 0.19933984, -0.13058698, -0.16573198, 8, 
18, LogWeight NoGlobalWeight, 0.0, 5, 0, CosineDistance, 1, 1211, kaiser aprox, 0.30356547, 0.26110634, 0.2807396, 0.6111561, 0.45988014, 0.1653096, 0.5872155, 47.715736, -0.008950405, 0.87439615, 0.6894751, 0.5042331, 0.3694155, 0.27112517, 0.19933984, -0.13058698, -0.16573198, 48, 
18, LogWeight NoGlobalWeight, 0.0, 5, 0, ModifiedCosineDistance, 1, 1211, initial table, 0.34893957, 0.24992834, 0.29124916, 0.63520473, 0.36646307, 0.16888054, 0.56697094, 50.253807, -0.01020571, 0.89855075, 0.7245159, 0.55853236, 0.43256882, 0.33647513, 0.26280472, -0.23042113, -0.2067109, 247, 
18, LogWeight NoGlobalWeight, 0.0, 5, 0, ModifiedCosineDistance, 1, 43, 95% concept, 0.32332015, 0.23445113, 0.27180594, 0.61108404, 0.4066509, 0.2168648, 0.58305526, 50.253807, -0.010294112, 0.9130435, 0.65354073, 0.51458603, 0.40681934, 0.32294792, 0.25744295, -0.22841638, -0.30493855, 4, 
18, LogWeight NoGlobalWeight, 0.0, 5, 0, ModifiedCosineDistance, 1, 1211, 95% aprox, 0.34290686, 0.22585268, 0.27233455, 0.61704963, 0.42298302, 0.21331042, 0.6293638, 51.269035, -0.00831087, 0.8888889, 0.70172095, 0.5560414, 0.44225684, 0.3530766, 0.28294066, -0.23416479, -0.2877724, 87, 
18, LogWeight NoGlobalWeight, 0.0, 5, 0, ModifiedCosineDistance, 1, 12, n*m^0.2 concept, 0.29193038, 0.21152192, 0.24530496, 0.5702231, 0.40401506, 0.21916114, 0.645378, 44.67005, -0.0072337203, 0.90821254, 0.7431699, 0.5858838, 0.46273232, 0.36612377, 0.29019582, -0.2250532, -0.27828747, 1, 
18, LogWeight NoGlobalWeight, 0.0, 5, 0, ModifiedCosineDistance, 1, 1211, n*m^0.2 aprox, 0.3176074, 0.21610777, 0.2572062, 0.586277, 0.42256415, 0.21544951, 0.66349375, 47.208126, -0.0077252295, 0.90338165, 0.742126, 0.5845444, 0.46153083, 0.36528632, 0.2898164, -0.23251273, -0.2766371, 107, 
18, LogWeight NoGlobalWeight, 0.0, 5, 0, ModifiedCosineDistance, 1, 205, kaiser concept, 0.30862534, 0.26253942, 0.28372312, 0.6223153, 0.3861403, 0.16545692, 0.5307356, 47.208126, -0.015376427, 0.89855075, 0.6844576, 0.5286029, 0.40944493, 0.31808192, 0.24782819, -0.21842773, -0.26628315, 9, 
18, LogWeight NoGlobalWeight, 0.0, 5, 0, ModifiedCosineDistance, 1, 1211, kaiser aprox, 0.3026093, 0.25594726, 0.27732918, 0.61447096, 0.46583483, 0.14643091, 0.5939475, 47.715736, -0.011719393, 0.8695652, 0.725662, 0.5601227, 0.4341984, 0.33792812, 0.26398283, -0.21800892, -0.25088248, 51, 
18, LogWeight NoGlobalWeight, 0.0, 5, 3, CosineDistance, 1, 1211, initial table, 0.39934888, 0.21094869, 0.27606902, 0.6284285, 0.3785728, 0.15150988, 0.5384603, 50.761425, -0.009545645, 0.92753625, 0.66155887, 0.4649814, 0.32792938, 0.2320594, 0.16477145, -0.17644665, -0.19573067, 53, 
18, LogWeight NoGlobalWeight, 0.0, 5, 3, CosineDistance, 1, 49, 95% concept, 0.33566162, 0.24792205, 0.2851962, 0.61864907, 0.41101274, 0.16787495, 0.57212967, 49.23858, -0.004175188, 0.8888889, 0.6919346, 0.48008314, 0.33399904, 0.23299295, 0.16296768, -0.16014506, -0.16427228, 4, 
18, LogWeight NoGlobalWeight, 0.0, 5, 3, CosineDistance, 1, 1211, 95% aprox, 0.33566162, 0.24792205, 0.2851962, 0.61864907, 0.41101274, 0.16787495, 0.57212967, 49.23858, -0.004175188, 0.8888889, 0.6919346, 0.48008314, 0.33399904, 0.23299295, 0.16296768, -0.16014506, -0.16427228, 87, 
18, LogWeight NoGlobalWeight, 0.0, 5, 3, CosineDistance, 1, 12, n*m^0.2 concept, 0.33832708, 0.23301806, 0.27596742, 0.6121575, 0.4532068, 0.20981246, 0.6670504, 51.269035, -0.007783737, 0.90338165, 0.66959935, 0.47707388, 0.3416434, 0.24595505, 0.1780346, -0.15904704, -0.20465384, 1, 
18, LogWeight NoGlobalWeight, 0.0, 5, 3, CosineDistance, 1, 1211, n*m^0.2 aprox, 0.33832708, 0.23301806, 0.27596742, 0.6121575, 0.4532068, 0.20981246, 0.6670504, 51.269035, -0.007783737, 0.90338165, 0.66959935, 0.47707388, 0.3416434, 0.24595505, 0.1780346, -0.15904704, -0.20465384, 112, 
18, LogWeight NoGlobalWeight, 0.0, 5, 3, CosineDistance, 1, 206, kaiser concept, 0.39934888, 0.21094869, 0.27606902, 0.6284285, 0.3785728, 0.15150988, 0.5384603, 50.761425, -0.009545645, 0.92753625, 0.66155887, 0.4649814, 0.32792938, 0.2320594, 0.16477145, -0.17644665, -0.19573067, 9, 
18, LogWeight NoGlobalWeight, 0.0, 5, 3, CosineDistance, 1, 1211, kaiser aprox, 0.39934888, 0.21094869, 0.27606902, 0.6284285, 0.3785728, 0.15150988, 0.5384603, 50.761425, -0.009545645, 0.92753625, 0.66155887, 0.4649814, 0.32792938, 0.2320594, 0.16477145, -0.17644665, -0.19573067, 52, 
18, LogWeight NoGlobalWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 1211, initial table, 0.42356864, 0.21840069, 0.2881997, 0.65309036, 0.3892767, 0.16693987, 0.5533452, 52.284264, -0.010807265, 0.89855075, 0.68282497, 0.4976031, 0.36538747, 0.27024242, 0.20123254, -0.330298, -0.29564303, 86, 
18, LogWeight NoGlobalWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 49, 95% concept, 0.37774593, 0.22671252, 0.28336018, 0.61231387, 0.4080125, 0.15334068, 0.56680775, 51.77665, -0.0031637817, 0.884058, 0.7139318, 0.5155743, 0.37576634, 0.27594265, 0.20392722, -0.32314035, -0.29848152, 4, 
18, LogWeight NoGlobalWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 1211, 95% aprox, 0.37246248, 0.24190313, 0.2933102, 0.61708426, 0.3958773, 0.15705484, 0.5605171, 50.253807, -0.0045483857, 0.8937198, 0.71052384, 0.5111397, 0.3714702, 0.27228224, 0.20104739, -0.32097614, -0.30029792, 104, 
18, LogWeight NoGlobalWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 12, n*m^0.2 concept, 0.35023475, 0.21381484, 0.26552767, 0.63474655, 0.4747298, 0.186544, 0.6790897, 52.79188, -0.007891328, 0.9227053, 0.70174855, 0.52566457, 0.39698339, 0.30224383, 0.23196374, -0.31053004, -0.3521375, 2, 
18, LogWeight NoGlobalWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 1211, n*m^0.2 aprox, 0.32709447, 0.21037547, 0.2560614, 0.60046303, 0.46747372, 0.25448093, 0.6838163, 50.761425, -0.008374121, 0.90338165, 0.6977775, 0.51952094, 0.3898745, 0.29494846, 0.22495754, -0.30657732, -0.34748724, 98, 
18, LogWeight NoGlobalWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 206, kaiser concept, 0.40767124, 0.21324162, 0.28001508, 0.6374597, 0.38644034, 0.15178835, 0.5489378, 51.269035, -0.009993686, 0.89855075, 0.7232775, 0.52724993, 0.3872813, 0.28654933, 0.21349011, -0.32880643, -0.3162675, 9, 
18, LogWeight NoGlobalWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 1211, kaiser aprox, 0.3973799, 0.20865577, 0.27363276, 0.6275621, 0.38227648, 0.1510177, 0.5459097, 49.746193, -0.011539186, 0.8937198, 0.6856793, 0.5018297, 0.37010372, 0.27494204, 0.20564277, -0.3299543, -0.34039316, 61, 
18, LogWeight NoGlobalWeight, 0.0, 10, 0, CosineDistance, 1, 1211, initial table, 0.2977042, 0.22671252, 0.2574032, 0.5882113, 0.47699177, 0.16281796, 0.6017134, 50.761425, -0.012654188, 0.89855075, 0.6849146, 0.4977201, 0.36242592, 0.26444358, 0.1933389, -0.12736252, -0.16560857, 61, 
18, LogWeight NoGlobalWeight, 0.0, 10, 0, CosineDistance, 1, 45, 95% concept, 0.35193944, 0.21324162, 0.265572, 0.6267155, 0.3902688, 0.20529218, 0.58869976, 51.269035, -0.0051903124, 0.9178744, 0.65358996, 0.48194817, 0.35646093, 0.2644987, 0.19693434, -0.14637169, -0.19876029, 3, 
18, LogWeight NoGlobalWeight, 0.0, 10, 0, CosineDistance, 1, 1211, 95% aprox, 0.35193944, 0.21324162, 0.265572, 0.6267155, 0.3902688, 0.20529218, 0.58869976, 51.269035, -0.0051903124, 0.9178744, 0.65358996, 0.48194817, 0.35646093, 0.2644987, 0.19693434, -0.14637169, -0.19876029, 69, 
18, LogWeight NoGlobalWeight, 0.0, 10, 0, CosineDistance, 1, 12, n*m^0.2 concept, 0.30924025, 0.21582115, 0.25422013, 0.5553821, 0.4317882, 0.22978605, 0.6657946, 48.22335, -0.006473016, 0.87922704, 0.68805057, 0.5020252, 0.36684006, 0.2684471, 0.19672343, -0.14252485, -0.17374943, 0, 
18, LogWeight NoGlobalWeight, 0.0, 10, 0, CosineDistance, 1, 1211, n*m^0.2 aprox, 0.30924025, 0.21582115, 0.25422013, 0.5553821, 0.4317882, 0.22978605, 0.6657946, 48.22335, -0.006473016, 0.87922704, 0.68805057, 0.5020252, 0.36684006, 0.2684471, 0.19672343, -0.14252485, -0.17374943, 52, 
18, LogWeight NoGlobalWeight, 0.0, 10, 0, CosineDistance, 1, 205, kaiser concept, 0.2977042, 0.22671252, 0.2574032, 0.5882113, 0.47699177, 0.16281796, 0.6017134, 50.761425, -0.012654188, 0.89855075, 0.6849146, 0.4977201, 0.36242592, 0.26444358, 0.1933389, -0.12736252, -0.16560857, 10, 
18, LogWeight NoGlobalWeight, 0.0, 10, 0, CosineDistance, 1, 1211, kaiser aprox, 0.2977042, 0.22671252, 0.2574032, 0.5882113, 0.47699177, 0.16281796, 0.6017134, 50.761425, -0.012654188, 0.89855075, 0.6849146, 0.4977201, 0.36242592, 0.26444358, 0.1933389, -0.12736252, -0.16560857, 61, 
18, LogWeight NoGlobalWeight, 0.0, 10, 0, ModifiedCosineDistance, 1, 1211, initial table, 0.29698375, 0.22012039, 0.2528395, 0.5904682, 0.34857008, 0.16105595, 0.53334576, 48.730965, -0.022848317, 0.9178744, 0.66851586, 0.5053818, 0.38394096, 0.29304758, 0.22466332, -0.22014101, -0.22000884, 1713, 
18, LogWeight NoGlobalWeight, 0.0, 10, 0, ModifiedCosineDistance, 1, 45, 95% concept, 0.3613885, 0.21782745, 0.27181688, 0.6352395, 0.46472216, 0.20552273, 0.64892554, 52.79188, -0.0037538852, 0.9178744, 0.7338841, 0.57269895, 0.44881842, 0.35323256, 0.27919, -0.2384548, -0.24102405, 7, 
18, LogWeight NoGlobalWeight, 0.0, 10, 0, ModifiedCosineDistance, 1, 1211, 95% aprox, 0.35714287, 0.22355975, 0.27498677, 0.6505015, 0.38885826, 0.2073283, 0.58716774, 50.761425, -0.004542457, 0.8888889, 0.6899665, 0.53760755, 0.42054498, 0.3303101, 0.26052207, -0.2335585, -0.25477976, 160, 
18, LogWeight NoGlobalWeight, 0.0, 10, 0, ModifiedCosineDistance, 1, 12, n*m^0.2 concept, 0.3051846, 0.22269991, 0.25749794, 0.56308156, 0.42065954, 0.23142606, 0.66908395, 47.715736, -0.008760895, 0.87439615, 0.7324305, 0.5695965, 0.44418657, 0.3473338, 0.27233243, -0.2343039, -0.27700755, 1, 
18, LogWeight NoGlobalWeight, 0.0, 10, 0, ModifiedCosineDistance, 1, 1211, n*m^0.2 aprox, 0.3128964, 0.21209516, 0.25281858, 0.5598496, 0.43660647, 0.22917914, 0.673027, 48.22335, -0.0065646833, 0.90338165, 0.73432404, 0.5719569, 0.44625604, 0.34876326, 0.27301276, -0.23705117, -0.28265566, 61, 
18, LogWeight NoGlobalWeight, 0.0, 10, 0, ModifiedCosineDistance, 1, 205, kaiser concept, 0.29685158, 0.22699913, 0.25726816, 0.5921541, 0.35352194, 0.1653083, 0.50061125, 50.253807, -0.019884536, 0.93719804, 0.63175744, 0.4804889, 0.36662447, 0.2806481, 0.21552481, -0.22029819, -0.21909618, 444, 
18, LogWeight NoGlobalWeight, 0.0, 10, 0, ModifiedCosineDistance, 1, 1211, kaiser aprox, 0.29688087, 0.22642592, 0.25691056, 0.5885616, 0.4084732, 0.16275643, 0.55230874, 49.746193, -0.021294279, 0.89855075, 0.6751412, 0.51499724, 0.394496, 0.3034345, 0.23432755, -0.21786733, -0.23646426, 126, 
18, LogWeight NoGlobalWeight, 0.0, 10, 3, CosineDistance, 1, 1211, initial table, 0.43659043, 0.24075666, 0.31036395, 0.6824914, 0.37287804, 0.12911369, 0.5287793, 52.284264, -0.008421855, 0.9130435, 0.6556826, 0.45648962, 0.31872115, 0.22317846, 0.15673673, -0.17172825, -0.19336464, 52, 
18, LogWeight NoGlobalWeight, 0.0, 10, 3, CosineDistance, 1, 50, 95% concept, 0.37016052, 0.22470622, 0.27965042, 0.6089781, 0.43715176, 0.14844714, 0.5831707, 50.253807, -0.008624723, 0.85507244, 0.6937204, 0.48269188, 0.33684915, 0.23575467, 0.16547185, -0.16579288, -0.1697877, 3, 
18, LogWeight NoGlobalWeight, 0.0, 10, 3, CosineDistance, 1, 1211, 95% aprox, 0.37016052, 0.22470622, 0.27965042, 0.6089781, 0.43715176, 0.14844714, 0.5831707, 50.253807, -0.008624723, 0.85507244, 0.6937204, 0.48269188, 0.33684915, 0.23575467, 0.16547185, -0.16579288, -0.1697877, 69, 
18, LogWeight NoGlobalWeight, 0.0, 10, 3, CosineDistance, 1, 12, n*m^0.2 concept, 0.34413147, 0.21008885, 0.26090053, 0.60627866, 0.43974757, 0.19860186, 0.6480628, 50.253807, -0.009389531, 0.90338165, 0.6648259, 0.47042656, 0.33468574, 0.23946752, 0.17235056, -0.1594798, -0.2011836, 0, 
18, LogWeight NoGlobalWeight, 0.0, 10, 3, CosineDistance, 1, 1211, n*m^0.2 aprox, 0.34413147, 0.21008885, 0.26090053, 0.60627866, 0.43974757, 0.19860186, 0.6480628, 50.253807, -0.009389531, 0.90338165, 0.6648259, 0.47042656, 0.33468574, 0.23946752, 0.17235056, -0.1594798, -0.2011836, 52, 
18, LogWeight NoGlobalWeight, 0.0, 10, 3, CosineDistance, 1, 206, kaiser concept, 0.43659043, 0.24075666, 0.31036395, 0.6824914, 0.37287804, 0.12911369, 0.5287793, 52.284264, -0.008421855, 0.9130435, 0.6556826, 0.45648962, 0.31872115, 0.22317846, 0.15673673, -0.17172825, -0.19336464, 9, 
