Cluster Number, Weight Method, Reference Weight (factor 2), File Weight, Function Weight, Distance Function, Closest Centroids Init, SVD factors, lsi method, Precision, Recall, Fmeasure, AdjustedPrecision, AverageClusterPrecision, AverageClusterRecall, AverageClusterAdjustedPrecision, MojoFM, SilhuetteIndex, NonExtremityClusterDistributionL5U100, IntraSimilarityReg1.0, IntraSimilarityReg2.0, IntraSimilarityReg3.0, IntraSimilarityReg4.0, IntraSimilarityReg5.0, IntraInterDistanceIntra1.0Inter1.0, AverageClusterIntraInterDistanceIntra1.0Inter1.0, Time Taken(ms), 
50, LogWeight NoGlobalWeight,0,0,3, CosineDistance,1,18341, n*m^0.2 aprox,0.40443417,0.35652092,0.3789691,0.6544294,0.55191416,0.32387403,0.633437,58.677685,-0.003829649,0.91466665,0.49276054,0.2986825,0.18266447,0.112736076,0.07022646,-0.30124986,-0.4080443,15894, 
50, LogWeight NoGlobalWeight,0,5,0, CosineDistance,1,18341, initial table,0.26070723,0.27487034,0.26760152,0.6426895,0.56613433,0.35566738,0.640186,56.473827,-0.008413533,0.6946667,0.50600713,0.31460297,0.1971434,0.12455546,0.07936811,-0.30592698,-0.4201189,10919, 
50, LogWeight NoGlobalWeight,0,5,0, CosineDistance,1,27, 95% concept,0.60493827,0.4470637,0.51415485,0.7895299,0.48622882,0.28773114,0.58889055,61.57025,-0.009960303,0.9293333,0.5113877,0.322522,0.20561308,0.13244127,0.08615341,-0.3138518,-0.40265644,25, 
50, LogWeight NoGlobalWeight,0,5,0, CosineDistance,1,18341, 95% aprox,0.60493827,0.4470637,0.51415485,0.7895299,0.48622882,0.28773114,0.58889055,61.57025,-0.009960303,0.9293333,0.5113877,0.322522,0.20561308,0.13244127,0.08615341,-0.3138518,-0.40265644,12262, 
50, LogWeight NoGlobalWeight,0,5,0, CosineDistance,1,750, n*m^0.2 concept,0.26070723,0.27487034,0.26760152,0.6426895,0.56613433,0.35566738,0.640186,56.473827,-0.008413533,0.6946667,0.50600713,0.31460297,0.1971434,0.12455546,0.07936811,-0.30592698,-0.4201189,473, 
50, LogWeight NoGlobalWeight,0,5,0, CosineDistance,1,18341, n*m^0.2 aprox,0.26070723,0.27487034,0.26760152,0.6426895,0.56613433,0.35566738,0.640186,56.473827,-0.008413533,0.6946667,0.50600713,0.31460297,0.1971434,0.12455546,0.07936811,-0.30592698,-0.4201189,10968, 
50, LogWeight NoGlobalWeight,0,5,3, CosineDistance,1,18341, initial table,0.34528756,0.31168953,0.32762945,0.5741182,0.48713657,0.34217307,0.5596743,56.060608,-0.007140135,0.636,0.47248095,0.2884308,0.17747763,0.11009301,0.068856984,-0.290554,-0.43573436,16865, 
50, LogWeight NoGlobalWeight,0,5,3, CosineDistance,1,27, 95% concept,0.73044837,0.49874952,0.5927618,0.8467096,0.45367086,0.30592456,0.5993814,65.28926,-0.022235792,0.796,0.53087795,0.3322254,0.21096043,0.13606137,0.08923097,-0.3016865,-0.37651607,21, 
50, LogWeight NoGlobalWeight,0,5,3, CosineDistance,1,18341, 95% aprox,0.73044837,0.49874952,0.5927618,0.8467096,0.45367086,0.30592456,0.5993814,65.28926,-0.022235792,0.796,0.53087795,0.3322254,0.21096043,0.13606137,0.08923097,-0.3016865,-0.37651607,12801, 
50, LogWeight NoGlobalWeight,0,5,3, CosineDistance,1,750, n*m^0.2 concept,0.34528756,0.31168953,0.32762945,0.5741182,0.48713657,0.34217307,0.5596743,56.060608,-0.007140135,0.636,0.47248095,0.2884308,0.17747763,0.11009301,0.068856984,-0.290554,-0.43573436,631, 
50, LogWeight NoGlobalWeight,0,5,3, CosineDistance,1,18341, n*m^0.2 aprox,0.34528756,0.31168953,0.32762945,0.5741182,0.48713657,0.34217307,0.5596743,56.060608,-0.007140135,0.636,0.47248095,0.2884308,0.17747763,0.11009301,0.068856984,-0.290554,-0.43573436,14733, 
50, TermFrequencyWeight InverseDocumentFrequencyWeight,0,0,0, CosineDistance,1,18341, initial table,0.6717972,0.34364578,0.45469865,0.76906824,0.4216491,0.29031026,0.60219103,61.707985,-0.00976071,0.948,0.49117726,0.2520441,0.13302192,0.07255286,0.041074406,-0.2993326,-0.27871847,12428, 
50, TermFrequencyWeight InverseDocumentFrequencyWeight,0,0,0, CosineDistance,1,27, 95% concept,0.51307446,0.27352723,0.35682568,0.6839481,0.5755069,0.30412123,0.6766948,58.953167,-0.012883225,0.94,0.55459476,0.34814468,0.23234048,0.16394587,0.12129073,-0.2222193,-0.436341,35, 
50, TermFrequencyWeight InverseDocumentFrequencyWeight,0,0,0, CosineDistance,1,18341, 95% aprox,0.51307446,0.27352723,0.35682568,0.6839481,0.5755069,0.30412123,0.6766948,58.953167,-0.012883225,0.94,0.55459476,0.34814468,0.23234048,0.16394587,0.12129073,-0.2222193,-0.436341,18520, 
50, TermFrequencyWeight InverseDocumentFrequencyWeight,0,0,0, CosineDistance,1,750, n*m^0.2 concept,0.67190367,0.3901908,0.4936861,0.7455812,0.44301328,0.29351738,0.645729,64.462814,-0.005357605,0.79733336,0.5080168,0.27129087,0.14975618,0.08567412,0.05086054,-0.26887253,-0.30888125,512, 
50, TermFrequencyWeight InverseDocumentFrequencyWeight,0,0,0, CosineDistance,1,18341, n*m^0.2 aprox,0.68657213,0.38338274,0.49202055,0.76215506,0.43624246,0.27296102,0.5998507,64.04959,-0.006661048,0.812,0.47573817,0.24604343,0.1306394,0.07156552,0.040636506,-0.27343968,-0.31785363,7747, 
50, TermFrequencyWeight InverseDocumentFrequencyWeight,0,0,3, CosineDistance,1,18341, initial table,0.6119551,0.28542978,0.38928714,0.71361446,0.46178386,0.25718442,0.6090789,61.845734,-0.006380043,0.94,0.4960693,0.26399028,0.14540777,0.08325223,0.04967637,-0.27886027,-0.32055238,24812, 
50, TermFrequencyWeight InverseDocumentFrequencyWeight,0,0,3, CosineDistance,1,27, 95% concept,0.49889416,0.21938682,0.30475762,0.67345804,0.5326992,0.23391859,0.6465976,58.264465,-0.015134519,0.9586667,0.53583485,0.32718432,0.21410055,0.1492655,0.109760515,-0.22903582,-0.4025638,27, 
50, TermFrequencyWeight InverseDocumentFrequencyWeight,0,0,3, CosineDistance,1,18341, 95% aprox,0.49889416,0.21938682,0.30475762,0.67345804,0.5326992,0.23391859,0.6465976,58.264465,-0.015134519,0.9586667,0.53583485,0.32718432,0.21410055,0.1492655,0.109760515,-0.22903582,-0.4025638,28946, 
50, TermFrequencyWeight InverseDocumentFrequencyWeight,0,0,3, CosineDistance,1,750, n*m^0.2 concept,0.62747914,0.3033068,0.40894192,0.7285775,0.43637136,0.25423005,0.5860305,62.121212,-0.007974169,0.9293333,0.49796322,0.26579517,0.14670207,0.08407143,0.050151385,-0.2699819,-0.32476807,620, 
50, TermFrequencyWeight InverseDocumentFrequencyWeight,0,0,3, CosineDistance,1,18341, n*m^0.2 aprox,0.67379814,0.37194332,0.47930536,0.7553316,0.43954858,0.24940357,0.5966272,63.36088,-0.005903653,0.9346667,0.49625617,0.2569743,0.13644834,0.07446658,0.041839253,-0.26650384,-0.29110783,11949, 
50, TermFrequencyWeight InverseDocumentFrequencyWeight,0,5,0, CosineDistance,1,18341, initial table,0.64947665,0.35346425,0.45778725,0.73100513,0.45518816,0.28039256,0.62770164,64.04959,-0.008557006,0.95066667,0.50472385,0.26859865,0.14854944,0.08578283,0.051856462,-0.22622779,-0.3055425,13405, 
50, TermFrequencyWeight InverseDocumentFrequencyWeight,0,5,0, CosineDistance,1,27, 95% concept,0.1811117,0.38208595,0.2457405,0.3527645,0.47569954,0.44298008,0.50543624,45.04132,-0.02193283,0.39333335,0.3853021,0.2693489,0.20162624,0.15875603,0.12952138,-0.066947624,-0.6709048,30, 
50, TermFrequencyWeight InverseDocumentFrequencyWeight,0,5,0, CosineDistance,1,18341, 95% aprox,0.1811117,0.38208595,0.2457405,0.3527645,0.47569954,0.44298008,0.50543624,45.04132,-0.02193283,0.39333335,0.3853021,0.2693489,0.20162624,0.15875603,0.12952138,-0.066947624,-0.6709048,15884, 
50, TermFrequencyWeight InverseDocumentFrequencyWeight,0,5,0, CosineDistance,1,750, n*m^0.2 concept,0.667006,0.36411634,0.47107464,0.753611,0.41995212,0.28291476,0.59782964,62.80992,-0.006299689,0.9306667,0.4729467,0.23744738,0.12200566,0.06449991,0.03530014,-0.25057828,-0.28373417,552, 
50, TermFrequencyWeight InverseDocumentFrequencyWeight,0,5,0, CosineDistance,1,18341, n*m^0.2 aprox,0.6993208,0.37194332,0.48560888,0.78360176,0.41870156,0.28101605,0.5973378,63.0854,-0.007158137,0.9266667,0.47017017,0.23552988,0.12153907,0.065150425,0.03659087,-0.2764573,-0.27703407,15649, 
50, TermFrequencyWeight InverseDocumentFrequencyWeight,0,5,3, CosineDistance,1,18341, initial table,0.6127626,0.3188681,0.419459,0.7391977,0.43346593,0.26768532,0.57422495,61.019283,-0.007498818,0.96133333,0.47228763,0.23798732,0.12326551,0.065839976,0.036358282,-0.25022736,-0.2805422,10933, 
50, TermFrequencyWeight InverseDocumentFrequencyWeight,0,5,3, CosineDistance,1,27, 95% concept,0.20299439,0.30140793,0.24260046,0.43484455,0.4855324,0.37471285,0.5458977,47.933884,-0.028689766,0.652,0.4180795,0.27323145,0.19342259,0.14585681,0.11516703,-0.07853615,-0.5728846,25, 
50, TermFrequencyWeight InverseDocumentFrequencyWeight,0,5,3, CosineDistance,1,18341, 95% aprox,0.20299439,0.30140793,0.24260046,0.43484455,0.4855324,0.37471285,0.5458977,47.933884,-0.028689766,0.652,0.4180795,0.27323145,0.19342259,0.14585681,0.11516703,-0.07853615,-0.5728846,13403, 
50, TermFrequencyWeight InverseDocumentFrequencyWeight,0,5,3, CosineDistance,1,750, n*m^0.2 concept,0.70282215,0.3829196,0.49574292,0.7753357,0.41112292,0.30764005,0.5645462,64.87603,-0.012299364,0.9546667,0.45027763,0.22519828,0.11575791,0.06156748,0.034116168,-0.23750661,-0.30526105,450, 
50, TermFrequencyWeight InverseDocumentFrequencyWeight,0,5,3, CosineDistance,1,18341, n*m^0.2 aprox,0.6001757,0.2848277,0.38631865,0.7225253,0.43581772,0.27573317,0.5944223,60.7438,-0.008354414,0.95066667,0.4834355,0.24433279,0.1270271,0.068190806,0.037910126,-0.262389,-0.26766697,10679, 
50, NoLocalWeight InverseDocumentFrequencyWeight,0,0,0, CosineDistance,1,18341, initial table,0.5978843,0.40834567,0.48526376,0.6850557,0.38373786,0.2847575,0.5809254,59.917355,-0.009524366,0.7733333,0.47341487,0.2436948,0.12877718,0.07019352,0.039649125,-0.22639742,-0.31350896,12156, 
50, NoLocalWeight InverseDocumentFrequencyWeight,0,0,0, CosineDistance,1,27, 95% concept,0.40761432,0.18247499,0.25209543,0.5513982,0.5214055,0.27359897,0.62586576,52.892567,-0.033848967,0.96133333,0.49144518,0.28195834,0.1745816,0.11626066,0.082433395,-0.21351886,-0.35498136,28, 
50, NoLocalWeight InverseDocumentFrequencyWeight,0,0,0, CosineDistance,1,18341, 95% aprox,0.40761432,0.18247499,0.25209543,0.5513982,0.5214055,0.27359897,0.62586576,52.892567,-0.033848967,0.96133333,0.49144518,0.28195834,0.1745816,0.11626066,0.082433395,-0.21351886,-0.35498136,14630, 
50, NoLocalWeight InverseDocumentFrequencyWeight,0,0,0, CosineDistance,1,750, n*m^0.2 concept,0.5978843,0.40834567,0.48526376,0.6850557,0.38373786,0.2847575,0.5809254,59.917355,-0.009524366,0.7733333,0.47341487,0.2436948,0.12877718,0.07019352,0.039649125,-0.22639742,-0.31350896,503, 
50, NoLocalWeight InverseDocumentFrequencyWeight,0,0,0, CosineDistance,1,18341, n*m^0.2 aprox,0.5978843,0.40834567,0.48526376,0.6850557,0.38373786,0.2847575,0.5809254,59.917355,-0.009524366,0.7733333,0.47341487,0.2436948,0.12877718,0.07019352,0.039649125,-0.22639742,-0.31350896,12159, 
50, NoLocalWeight InverseDocumentFrequencyWeight,0,0,3, CosineDistance,1,18341, initial table,0.6096526,0.28607818,0.38942128,0.6962885,0.43468198,0.28444466,0.57094103,60.33058,-0.010450162,0.952,0.48458183,0.25143358,0.13492918,0.07534846,0.04400711,-0.26802108,-0.29818025,12308, 
50, NoLocalWeight InverseDocumentFrequencyWeight,0,0,3, CosineDistance,1,27, 95% concept,0.47554716,0.21030937,0.29164127,0.5896905,0.44837022,0.27301896,0.5533662,51.10193,-0.035943024,0.952,0.46899486,0.2551387,0.1492904,0.09393845,0.06304081,-0.22534233,-0.31751433,26, 
50, NoLocalWeight InverseDocumentFrequencyWeight,0,0,3, CosineDistance,1,18341, 95% aprox,0.47554716,0.21030937,0.29164127,0.5896905,0.44837022,0.27301896,0.5533662,51.10193,-0.035943024,0.952,0.46899486,0.2551387,0.1492904,0.09393845,0.06304081,-0.22534233,-0.31751433,13385, 
50, NoLocalWeight InverseDocumentFrequencyWeight,0,0,3, CosineDistance,1,750, n*m^0.2 concept,0.6096526,0.28607818,0.38942128,0.6962885,0.43468198,0.28444466,0.57094103,60.33058,-0.010450162,0.952,0.48458183,0.25143358,0.13492918,0.07534846,0.04400711,-0.26802108,-0.29818025,505, 
50, NoLocalWeight InverseDocumentFrequencyWeight,0,0,3, CosineDistance,1,18341, n*m^0.2 aprox,0.6096526,0.28607818,0.38942128,0.6962885,0.43468198,0.28444466,0.57094103,60.33058,-0.010450162,0.952,0.48458183,0.25143358,0.13492918,0.07534846,0.04400711,-0.26802108,-0.29818025,12132, 
50, NoLocalWeight InverseDocumentFrequencyWeight,0,5,0, CosineDistance,1,18341, initial table,0.6796742,0.44447017,0.5374664,0.744195,0.45111278,0.28530943,0.6433337,65.84022,-0.008099272,0.7773333,0.49879333,0.26030362,0.139863,0.07768598,0.044757918,-0.20728876,-0.2968602,19630, 
50, NoLocalWeight InverseDocumentFrequencyWeight,0,5,0, CosineDistance,1,27, 95% concept,0.54768693,0.231382,0.32532397,0.6884863,0.5545253,0.23216726,0.66643745,58.126724,-0.0271981,0.94266665,0.4923933,0.2741574,0.16317976,0.10377233,0.07004483,-0.23119085,-0.33223405,37, 
50, NoLocalWeight InverseDocumentFrequencyWeight,0,5,0, CosineDistance,1,18341, 95% aprox,0.54768693,0.231382,0.32532397,0.6884863,0.5545253,0.23216726,0.66643745,58.126724,-0.0271981,0.94266665,0.4923933,0.2741574,0.16317976,0.10377233,0.07004483,-0.23119085,-0.33223405,19607, 
50, NoLocalWeight InverseDocumentFrequencyWeight,0,5,0, CosineDistance,1,750, n*m^0.2 concept,0.6796742,0.44447017,0.5374664,0.744195,0.45111278,0.28530943,0.6433337,65.84022,-0.008099272,0.7773333,0.49879333,0.26030362,0.139863,0.07768598,0.044757918,-0.20728876,-0.2968602,812, 
50, NoLocalWeight InverseDocumentFrequencyWeight,0,5,0, CosineDistance,1,18341, n*m^0.2 aprox,0.6796742,0.44447017,0.5374664,0.744195,0.45111278,0.28530943,0.6433337,65.84022,-0.008099272,0.7773333,0.49879333,0.26030362,0.139863,0.07768598,0.044757918,-0.20728876,-0.2968602,19600, 
50, NoLocalWeight InverseDocumentFrequencyWeight,0,5,3, CosineDistance,1,18341, initial table,0.6553162,0.39306223,0.49138752,0.73202133,0.46590126,0.31129956,0.6127913,64.187325,-0.010958157,0.79066664,0.49442804,0.25639898,0.13734391,0.07635967,0.04423337,-0.21135904,-0.28743657,9681, 
50, NoLocalWeight InverseDocumentFrequencyWeight,0,5,3, CosineDistance,1,27, 95% concept,0.5162291,0.20035198,0.2886694,0.62387013,0.4171828,0.25899452,0.5434183,51.515152,-0.031789567,0.96933335,0.46846867,0.24169068,0.13344719,0.079372145,0.050750952,-0.21887513,-0.25526485,40, 
50, NoLocalWeight InverseDocumentFrequencyWeight,0,5,3, CosineDistance,1,18341, 95% aprox,0.5162291,0.20035198,0.2886694,0.62387013,0.4171828,0.25899452,0.5434183,51.515152,-0.031789567,0.96933335,0.46846867,0.24169068,0.13344719,0.079372145,0.050750952,-0.21887513,-0.25526485,20893, 
50, NoLocalWeight InverseDocumentFrequencyWeight,0,5,3, CosineDistance,1,750, n*m^0.2 concept,0.6553162,0.39306223,0.49138752,0.73202133,0.46590126,0.31129956,0.6127913,64.187325,-0.010958157,0.79066664,0.49442804,0.25639898,0.13734391,0.07635967,0.04423337,-0.21135904,-0.28743657,402, 
50, NoLocalWeight InverseDocumentFrequencyWeight,0,5,3, CosineDistance,1,18341, n*m^0.2 aprox,0.6553162,0.39306223,0.49138752,0.73202133,0.46590126,0.31129956,0.6127913,64.187325,-0.010958157,0.79066664,0.49442804,0.25639898,0.13734391,0.07635967,0.04423337,-0.21135904,-0.28743657,9650, 
50, LogWeight InverseDocumentFrequencyWeight,0,0,0, CosineDistance,1,18341, initial table,0.60139614,0.4708225,0.5281588,0.7577734,0.52157736,0.3507125,0.6204638,62.672173,-0.007058343,0.78533334,0.39425823,0.18617049,0.08845667,0.042294964,0.020352567,-0.1831435,-0.31451905,9689, 
50, LogWeight InverseDocumentFrequencyWeight,0,0,0, CosineDistance,1,27, 95% concept,0.59867656,0.40644684,0.48417976,0.7698583,0.42529163,0.3601182,0.5170152,61.57025,-0.030780857,0.94133335,0.3508234,0.16841124,0.08204458,0.040668726,0.02057115,-0.18645783,-0.39445803,43, 
50, LogWeight InverseDocumentFrequencyWeight,0,0,0, CosineDistance,1,18341, 95% aprox,0.59867656,0.40644684,0.48417976,0.7698583,0.42529163,0.3601182,0.5170152,61.57025,-0.030780857,0.94133335,0.3508234,0.16841124,0.08204458,0.040668726,0.02057115,-0.18645783,-0.39445803,22110, 
50, LogWeight InverseDocumentFrequencyWeight,0,0,0, CosineDistance,1,750, n*m^0.2 concept,0.60139614,0.4708225,0.5281588,0.7577734,0.52157736,0.3507125,0.6204638,62.672173,-0.007058343,0.78533334,0.39425823,0.18617049,0.08845667,0.042294964,0.020352567,-0.1831435,-0.31451905,401, 
50, LogWeight InverseDocumentFrequencyWeight,0,0,0, CosineDistance,1,18341, n*m^0.2 aprox,0.60139614,0.4708225,0.5281588,0.7577734,0.52157736,0.3507125,0.6204638,62.672173,-0.007058343,0.78533334,0.39425823,0.18617049,0.08845667,0.042294964,0.020352567,-0.1831435,-0.31451905,9727, 
50, LogWeight InverseDocumentFrequencyWeight,0,0,3, CosineDistance,1,18341, initial table,0.6325497,0.451093,0.5266288,0.7511731,0.4773618,0.3532543,0.6189389,64.462814,-0.013331383,0.77066666,0.41738784,0.19932367,0.095880896,0.0464785,0.022714723,-0.16672099,-0.29192978,13421, 
50, LogWeight InverseDocumentFrequencyWeight,0,0,3, CosineDistance,1,27, 95% concept,0.7196405,0.45614117,0.5583649,0.8308392,0.36059964,0.36663276,0.51529074,61.29477,-0.03396312,0.80266666,0.36792642,0.17586721,0.08547239,0.0424077,0.021579128,-0.18304989,-0.35731584,30, 
50, LogWeight InverseDocumentFrequencyWeight,0,0,3, CosineDistance,1,18341, 95% aprox,0.7196405,0.45614117,0.5583649,0.8308392,0.36059964,0.36663276,0.51529074,61.29477,-0.03396312,0.80266666,0.36792642,0.17586721,0.08547239,0.0424077,0.021579128,-0.18304989,-0.35731584,15882, 
50, LogWeight InverseDocumentFrequencyWeight,0,0,3, CosineDistance,1,750, n*m^0.2 concept,0.6325497,0.451093,0.5266288,0.7511731,0.4773618,0.3532543,0.6189389,64.462814,-0.013331383,0.77066666,0.41738784,0.19932367,0.095880896,0.0464785,0.022714723,-0.16672099,-0.29192978,554, 
50, LogWeight InverseDocumentFrequencyWeight,0,0,3, CosineDistance,1,18341, n*m^0.2 aprox,0.6325497,0.451093,0.5266288,0.7511731,0.4773618,0.3532543,0.6189389,64.462814,-0.013331383,0.77066666,0.41738784,0.19932367,0.095880896,0.0464785,0.022714723,-0.16672099,-0.29192978,13430, 
50, LogWeight InverseDocumentFrequencyWeight,0,5,0, CosineDistance,1,18341, initial table,0.6058303,0.4504446,0.5167083,0.74172086,0.5407894,0.382766,0.6557617,64.187325,-0.008861447,0.7586667,0.42569202,0.20308772,0.09777042,0.04751762,0.023323335,-0.14822707,-0.27660924,14643, 
50, LogWeight InverseDocumentFrequencyWeight,0,5,0, CosineDistance,1,27, 95% concept,0.6319659,0.47374028,0.5415321,0.797245,0.4246208,0.32247514,0.5320032,61.29477,-0.026943576,0.8146667,0.36093625,0.17042425,0.08271014,0.041656055,0.022015475,-0.17780246,-0.34666315,35, 
50, LogWeight InverseDocumentFrequencyWeight,0,5,0, CosineDistance,1,18341, 95% aprox,0.6319659,0.47374028,0.5415321,0.797245,0.4246208,0.32247514,0.5320032,61.29477,-0.026943576,0.8146667,0.36093625,0.17042425,0.08271014,0.041656055,0.022015475,-0.17780246,-0.34666315,18361, 
50, LogWeight InverseDocumentFrequencyWeight,0,5,0, CosineDistance,1,750, n*m^0.2 concept,0.6058303,0.4504446,0.5167083,0.74172086,0.5407894,0.382766,0.6557617,64.187325,-0.008861447,0.7586667,0.42569202,0.20308772,0.09777042,0.04751762,0.023323335,-0.14822707,-0.27660924,604, 
50, LogWeight InverseDocumentFrequencyWeight,0,5,0, CosineDistance,1,18341, n*m^0.2 aprox,0.6058303,0.4504446,0.5167083,0.74172086,0.5407894,0.382766,0.6557617,64.187325,-0.008861447,0.7586667,0.42569202,0.20308772,0.09777042,0.04751762,0.023323335,-0.14822707,-0.27660924,14782, 
50, LogWeight InverseDocumentFrequencyWeight,0,5,3, CosineDistance,1,18341, initial table,0.5948236,0.4193683,0.49191907,0.7263069,0.50886357,0.330869,0.6513753,62.672173,-0.009024319,0.7733333,0.42414027,0.20130844,0.09626432,0.04639557,0.022544378,-0.13582917,-0.27365845,17129, 
50, LogWeight InverseDocumentFrequencyWeight,0,5,3, CosineDistance,1,27, 95% concept,0.6981185,0.46054095,0.55497265,0.8103244,0.35308018,0.36174613,0.4849717,57.851242,-0.026620092,0.81333333,0.36805966,0.17162825,0.08140798,0.039458185,0.019649653,-0.16900402,-0.32716706,21, 
50, LogWeight InverseDocumentFrequencyWeight,0,5,3, CosineDistance,1,18341, 95% aprox,0.6981185,0.46054095,0.55497265,0.8103244,0.35308018,0.36174613,0.4849717,57.851242,-0.026620092,0.81333333,0.36805966,0.17162825,0.08140798,0.039458185,0.019649653,-0.16900402,-0.32716706,10904, 
50, LogWeight InverseDocumentFrequencyWeight,0,5,3, CosineDistance,1,750, n*m^0.2 concept,0.5948236,0.4193683,0.49191907,0.7263069,0.50886357,0.330869,0.6513753,62.672173,-0.009024319,0.7733333,0.42414027,0.20130844,0.09626432,0.04639557,0.022544378,-0.13582917,-0.27365845,713, 
50, LogWeight InverseDocumentFrequencyWeight,0,5,3, CosineDistance,1,18341, n*m^0.2 aprox,0.5948236,0.4193683,0.49191907,0.7263069,0.50886357,0.330869,0.6513753,62.672173,-0.009024319,0.7733333,0.42414027,0.20130844,0.09626432,0.04639557,0.022544378,-0.13582917,-0.27365845,17122, 
=======
31, LogWeight NoGlobalWeight, 0.0, 0, 0, CosineDistance, 1, 5106, initial table, 0.4141445, 0.4008538, 0.40739077, 0.73535144, 0.42659798, 0.3944107, 0.54103684, 49.73262, -0.003528236, 0.9111675, 0.49030116, 0.34303862, 0.24387753, 0.17688556, 0.13146783, -0.21680516, -0.39228442, 1222, 
31, LogWeight NoGlobalWeight, 0.0, 0, 0, CosineDistance, 1, 99, 95% concept, 0.40268856, 0.39687914, 0.39976275, 0.7236459, 0.51156026, 0.40808263, 0.6538098, 51.069523, -0.003606897, 0.9060914, 0.55155295, 0.38286835, 0.27047664, 0.19510716, 0.14424883, -0.22231166, -0.32504234, 23, 
31, LogWeight NoGlobalWeight, 0.0, 0, 0, CosineDistance, 1, 5106, 95% aprox, 0.40268856, 0.39687914, 0.39976275, 0.7236459, 0.51156026, 0.40808263, 0.6538098, 51.069523, -0.003606897, 0.9060914, 0.55155295, 0.38286835, 0.27047664, 0.19510716, 0.14424883, -0.22231166, -0.32504234, 1129, 
31, LogWeight NoGlobalWeight, 0.0, 0, 0, CosineDistance, 1, 18, n*m^0.2 concept, 0.41161773, 0.29103488, 0.34097964, 0.70010054, 0.57545906, 0.3356272, 0.7354274, 57.48663, -0.013528043, 0.93147206, 0.59694594, 0.3991851, 0.26967013, 0.18385486, 0.12642916, -0.21508235, -0.24476174, 5, 
31, LogWeight NoGlobalWeight, 0.0, 0, 0, CosineDistance, 1, 5106, n*m^0.2 aprox, 0.41161773, 0.29103488, 0.34097964, 0.70010054, 0.57545906, 0.3356272, 0.7354274, 57.48663, -0.013528043, 0.93147206, 0.59694594, 0.3991851, 0.26967013, 0.18385486, 0.12642916, -0.21508235, -0.24476174, 1130, 
