Cluster Number, Weight Method, Reference Weight (factor 2), File Weight, Function Weight, Distance Function, Closest Centroids Init, SVD factors, lsi method, Precision, Recall, Fmeasure, AdjustedPrecision, AverageClusterPrecision, AverageClusterRecall, AverageClusterAdjustedPrecision, MojoFM, SilhuetteIndex, NonExtremityClusterDistributionL5U100, IntraSimilarityReg1.0, IntraSimilarityReg2.0, IntraSimilarityReg3.0, IntraSimilarityReg4.0, IntraSimilarityReg5.0, IntraInterDistanceIntra1.0Inter1.0, AverageClusterIntraInterDistanceIntra1.0Inter1.0, Time Taken(ms), 
23, LogWeight NoGlobalWeight, 0.0, 0, 3, CosineDistance, 1, 56, 95% concept, 0.34, 0.28041238, 0.30734465, 0.43639073, 0.28845522, 0.32134917, 0.35719478, 42.85714, -0.015048243, 0.9276018, 0.580151, 0.3536681, 0.21667199, 0.13338302, 0.0824945, -0.18988128, -0.20272818, 3, 
23, LogWeight NoGlobalWeight, 0.0, 0, 3, CosineDistance, 1, 1229, 95% aprox, 0.34, 0.28041238, 0.30734465, 0.43639073, 0.28845522, 0.32134917, 0.35719478, 42.85714, -0.015048243, 0.9276018, 0.580151, 0.3536681, 0.21667199, 0.13338302, 0.0824945, -0.18988128, -0.20272818, 59, 
23, LogWeight NoGlobalWeight, 0.0, 0, 3, CosineDistance, 1, 12, n*m^0.2 concept, 0.3370341, 0.29209623, 0.31296024, 0.42294666, 0.3568109, 0.2552581, 0.42707214, 43.84236, -0.03622685, 0.91402715, 0.615723, 0.3829969, 0.24066056, 0.15274163, 0.0978961, -0.16043514, -0.18894227, 1, 
23, LogWeight NoGlobalWeight, 0.0, 0, 3, CosineDistance, 1, 1229, n*m^0.2 aprox, 0.3370341, 0.29209623, 0.31296024, 0.42294666, 0.3568109, 0.2552581, 0.42707214, 43.84236, -0.03622685, 0.91402715, 0.615723, 0.3829969, 0.24066056, 0.15274163, 0.0978961, -0.16043514, -0.18894227, 83, 
23, LogWeight NoGlobalWeight, 0.0, 0, 3, CosineDistance, 1, 220, kaiser concept, 0.28541225, 0.371134, 0.32267702, 0.4513284, 0.46125326, 0.35529414, 0.5208929, 46.79803, -0.0077199303, 0.9004525, 0.58081853, 0.35363698, 0.21589893, 0.1321659, 0.08112614, -0.21802197, -0.23404172, 17, 
23, LogWeight NoGlobalWeight, 0.0, 0, 3, CosineDistance, 1, 1229, kaiser aprox, 0.28541225, 0.371134, 0.32267702, 0.4513284, 0.46125326, 0.35529414, 0.5208929, 46.79803, -0.0077199303, 0.9004525, 0.58081853, 0.35363698, 0.21589893, 0.1321659, 0.08112614, -0.21802197, -0.23404172, 95, 
23, LogWeight NoGlobalWeight, 0.0, 0, 3, ModifiedCosineDistance, 1, 1229, initial table, 0.2620266, 0.35189003, 0.30038133, 0.42506704, 0.34464675, 0.3008929, 0.38970843, 44.334976, -0.010635744, 0.9276018, 0.4628314, 0.2619169, 0.14975204, 0.086524695, 0.0505261, -0.29388773, -0.23874624, 4543, 
23, LogWeight NoGlobalWeight, 0.0, 0, 3, ModifiedCosineDistance, 1, 56, 95% concept, 0.3380753, 0.27766323, 0.30490565, 0.4340325, 0.28697672, 0.29720023, 0.35462356, 42.364532, -0.014845152, 0.95475113, 0.5472153, 0.3174441, 0.18670803, 0.111312635, 0.0672474, -0.26678577, -0.2695841, 3, 
23, LogWeight NoGlobalWeight, 0.0, 0, 3, ModifiedCosineDistance, 1, 1229, 95% aprox, 0.34764993, 0.29484537, 0.31907776, 0.44314072, 0.3040002, 0.33703303, 0.37056035, 44.334976, -0.013207444, 0.88687783, 0.5757439, 0.33644783, 0.19952683, 0.12004129, 0.07322895, -0.27222723, -0.25179085, 108, 
23, LogWeight NoGlobalWeight, 0.0, 0, 3, ModifiedCosineDistance, 1, 12, n*m^0.2 concept, 0.32476637, 0.28659794, 0.3044907, 0.40706304, 0.3498272, 0.28371248, 0.41690773, 43.349754, -0.03659585, 0.91402715, 0.5699333, 0.34885153, 0.21919222, 0.14117335, 0.09301888, -0.21594375, -0.29245678, 1, 
23, LogWeight NoGlobalWeight, 0.0, 0, 3, ModifiedCosineDistance, 1, 1229, n*m^0.2 aprox, 0.33572567, 0.28934708, 0.3108158, 0.41720003, 0.3255586, 0.21695873, 0.39721718, 42.85714, -0.037521392, 0.9366516, 0.5712535, 0.35013965, 0.2201956, 0.14195025, 0.09366959, -0.21834612, -0.29430813, 84, 
23, LogWeight NoGlobalWeight, 0.0, 0, 3, ModifiedCosineDistance, 1, 220, kaiser concept, 0.26740506, 0.3484536, 0.30259624, 0.43472987, 0.44414273, 0.34328294, 0.49056625, 45.320194, -0.009750896, 0.90950227, 0.52251184, 0.3022056, 0.17665796, 0.104364455, 0.062297437, -0.3029574, -0.27870917, 41, 
23, LogWeight NoGlobalWeight, 0.0, 0, 3, ModifiedCosineDistance, 1, 1229, kaiser aprox, 0.27400216, 0.34914088, 0.30704138, 0.43869, 0.43857414, 0.34320918, 0.48485652, 45.320194, -0.012089876, 0.9049774, 0.5246893, 0.30489174, 0.17912178, 0.10636131, 0.063808605, -0.3022784, -0.31967643, 107, 
23, LogWeight NoGlobalWeight, 0.0, 5, 0, CosineDistance, 1, 1229, initial table, 0.29347163, 0.3305842, 0.31092438, 0.45190278, 0.3463253, 0.31823167, 0.41552037, 43.84236, -0.0070928843, 0.8687783, 0.6181472, 0.38380146, 0.23940851, 0.15006761, 0.094546154, -0.21101256, -0.20161003, 95, 
23, LogWeight NoGlobalWeight, 0.0, 5, 0, CosineDistance, 1, 55, 95% concept, 0.30708662, 0.29484537, 0.30084154, 0.44237888, 0.27591076, 0.24807033, 0.35122895, 40.8867, -0.020283649, 0.91855204, 0.61816996, 0.38360006, 0.23896234, 0.14944129, 0.093822, -0.19758661, -0.18548131, 3, 
23, LogWeight NoGlobalWeight, 0.0, 5, 0, CosineDistance, 1, 1229, 95% aprox, 0.30708662, 0.29484537, 0.30084154, 0.44237888, 0.27591076, 0.24807033, 0.35122895, 40.8867, -0.020283649, 0.91855204, 0.61816996, 0.38360006, 0.23896234, 0.14944129, 0.093822, -0.19758661, -0.18548131, 71, 
23, LogWeight NoGlobalWeight, 0.0, 5, 0, CosineDistance, 1, 12, n*m^0.2 concept, 0.40374124, 0.35601375, 0.3783784, 0.48558152, 0.30617025, 0.2823768, 0.36929587, 49.26108, -0.036253817, 0.9004525, 0.59671146, 0.37480354, 0.23704104, 0.15094428, 0.096773684, -0.17467211, -0.20355162, 1, 
23, LogWeight NoGlobalWeight, 0.0, 5, 0, CosineDistance, 1, 1229, n*m^0.2 aprox, 0.40374124, 0.35601375, 0.3783784, 0.48558152, 0.30617025, 0.2823768, 0.36929587, 49.26108, -0.036253817, 0.9004525, 0.59671146, 0.37480354, 0.23704104, 0.15094428, 0.096773684, -0.17467211, -0.20355162, 83, 
23, LogWeight NoGlobalWeight, 0.0, 5, 0, CosineDistance, 1, 220, kaiser concept, 0.29347163, 0.3305842, 0.31092438, 0.45190278, 0.3463253, 0.31823167, 0.41552037, 43.84236, -0.0070928843, 0.8687783, 0.6181472, 0.38380146, 0.23940851, 0.15006761, 0.094546154, -0.21101256, -0.20161003, 17, 
23, LogWeight NoGlobalWeight, 0.0, 5, 0, CosineDistance, 1, 1229, kaiser aprox, 0.29347163, 0.3305842, 0.31092438, 0.45190278, 0.3463253, 0.31823167, 0.41552037, 43.84236, -0.0070928843, 0.8687783, 0.6181472, 0.38380146, 0.23940851, 0.15006761, 0.094546154, -0.21101256, -0.20161003, 95, 
23, LogWeight NoGlobalWeight, 0.0, 5, 0, ModifiedCosineDistance, 1, 1229, initial table, 0.29284427, 0.33470792, 0.31237975, 0.45209533, 0.33844188, 0.3163476, 0.39102733, 43.84236, -0.0110700065, 0.87782806, 0.5593409, 0.33313495, 0.20224093, 0.12521057, 0.07906963, -0.30345637, -0.25440994, 178, 
23, LogWeight NoGlobalWeight, 0.0, 5, 0, ModifiedCosineDistance, 1, 55, 95% concept, 0.30878186, 0.29965636, 0.30415067, 0.44334498, 0.2747158, 0.25114518, 0.35641775, 40.8867, -0.020261642, 0.87782806, 0.5869843, 0.35071692, 0.21330188, 0.13200042, 0.08305669, -0.28558964, -0.25636294, 3, 
23, LogWeight NoGlobalWeight, 0.0, 5, 0, ModifiedCosineDistance, 1, 1229, 95% aprox, 0.35961384, 0.3072165, 0.33135659, 0.46440306, 0.30566388, 0.247999, 0.37240365, 45.320194, -0.018949326, 0.88235295, 0.5955449, 0.35966143, 0.22033386, 0.13694964, 0.08636673, -0.28734344, -0.2713821, 145, 
23, LogWeight NoGlobalWeight, 0.0, 5, 0, ModifiedCosineDistance, 1, 12, n*m^0.2 concept, 0.40715373, 0.3676976, 0.38642108, 0.48706305, 0.30812854, 0.3034948, 0.37125418, 50.246304, -0.039762218, 0.9321267, 0.55165786, 0.34045428, 0.21472566, 0.13838242, 0.091053426, -0.24570297, -0.31385478, 1, 
23, LogWeight NoGlobalWeight, 0.0, 5, 0, ModifiedCosineDistance, 1, 1229, n*m^0.2 aprox, 0.3908873, 0.3360825, 0.3614191, 0.4700916, 0.29206988, 0.29570064, 0.36339238, 47.29064, -0.04055975, 0.9230769, 0.5822571, 0.36301878, 0.23168078, 0.15116751, 0.10066304, -0.24849986, -0.29648367, 84, 
23, LogWeight NoGlobalWeight, 0.0, 5, 0, ModifiedCosineDistance, 1, 220, kaiser concept, 0.3048433, 0.3676976, 0.3333333, 0.46020818, 0.31917277, 0.34280035, 0.38650492, 44.334976, -0.009098218, 0.8687783, 0.55874115, 0.33241472, 0.20158519, 0.12467527, 0.07865702, -0.29722622, -0.2532205, 29, 
23, LogWeight NoGlobalWeight, 0.0, 5, 0, ModifiedCosineDistance, 1, 1229, kaiser aprox, 0.28953627, 0.33470792, 0.31048772, 0.44718668, 0.29784572, 0.2757679, 0.35067496, 43.84236, -0.012412576, 0.88235295, 0.5360512, 0.319982, 0.19437902, 0.12025337, 0.075802304, -0.29956466, -0.28367537, 2366, 
23, LogWeight NoGlobalWeight, 0.0, 5, 3, CosineDistance, 1, 1229, initial table, 0.27808473, 0.3113402, 0.2937743, 0.430889, 0.4018553, 0.3292909, 0.46775857, 43.349754, -0.008097399, 0.90950227, 0.60345757, 0.36536384, 0.22194615, 0.13527556, 0.08272589, -0.22069795, -0.20768604, 83, 
23, LogWeight NoGlobalWeight, 0.0, 5, 3, CosineDistance, 1, 57, 95% concept, 0.31432858, 0.2879725, 0.3005739, 0.43423605, 0.34503004, 0.25838897, 0.40023372, 42.85714, -0.01991445, 0.9049774, 0.5806276, 0.3544654, 0.21764784, 0.13442196, 0.08351266, -0.19099227, -0.21084769, 5, 
23, LogWeight NoGlobalWeight, 0.0, 5, 3, CosineDistance, 1, 1229, 95% aprox, 0.31432858, 0.2879725, 0.3005739, 0.43423605, 0.34503004, 0.25838897, 0.40023372, 42.85714, -0.01991445, 0.9049774, 0.5806276, 0.3544654, 0.21764784, 0.13442196, 0.08351266, -0.19099227, -0.21084769, 107, 
23, LogWeight NoGlobalWeight, 0.0, 5, 3, CosineDistance, 1, 12, n*m^0.2 concept, 0.3682043, 0.3072165, 0.33495694, 0.43451542, 0.3616195, 0.24399833, 0.4308266, 47.29064, -0.03658398, 0.9276018, 0.58683634, 0.36404303, 0.22835752, 0.14483805, 0.09287405, -0.15694305, -0.20668122, 2, 
23, LogWeight NoGlobalWeight, 0.0, 5, 3, CosineDistance, 1, 1229, n*m^0.2 aprox, 0.3682043, 0.3072165, 0.33495694, 0.43451542, 0.3616195, 0.24399833, 0.4308266, 47.29064, -0.03658398, 0.9276018, 0.58683634, 0.36404303, 0.22835752, 0.14483805, 0.09287405, -0.15694305, -0.20668122, 143, 
23, LogWeight NoGlobalWeight, 0.0, 5, 3, CosineDistance, 1, 221, kaiser concept, 0.27586207, 0.31340206, 0.2934363, 0.4411683, 0.4061182, 0.32067817, 0.47209382, 43.84236, -0.0072434437, 0.90950227, 0.57576376, 0.34783965, 0.21091884, 0.12837075, 0.07842237, -0.22172415, -0.23062974, 11, 
23, LogWeight NoGlobalWeight, 0.0, 5, 3, CosineDistance, 1, 1229, kaiser aprox, 0.27808473, 0.3113402, 0.2937743, 0.430889, 0.4018553, 0.3292909, 0.46775857, 43.349754, -0.008097399, 0.90950227, 0.60345757, 0.36536384, 0.22194615, 0.13527556, 0.08272589, -0.22069795, -0.20768604, 83, 
23, LogWeight NoGlobalWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 1229, initial table, 0.28554642, 0.3340206, 0.30788723, 0.43649578, 0.32902944, 0.30030847, 0.3762352, 45.320194, -0.018143186, 0.9321267, 0.4625274, 0.26189685, 0.15003917, 0.08699699, 0.051063012, -0.2909665, -0.27526295, 3464, 
23, LogWeight NoGlobalWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 57, 95% concept, 0.31225604, 0.2749141, 0.29239765, 0.43846217, 0.37905806, 0.2924262, 0.43729168, 41.37931, -0.016352396, 0.9049774, 0.57564336, 0.33546746, 0.1978445, 0.118017, 0.07115994, -0.28263992, -0.2604416, 4, 
23, LogWeight NoGlobalWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 1229, 95% aprox, 0.3262745, 0.28591067, 0.30476192, 0.45059073, 0.38774434, 0.3000028, 0.447266, 43.349754, -0.018396124, 0.8597285, 0.57506007, 0.3348447, 0.19732676, 0.11761822, 0.070859835, -0.27737945, -0.25949728, 108, 
23, LogWeight NoGlobalWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 12, n*m^0.2 concept, 0.35646957, 0.28591067, 0.31731504, 0.42880753, 0.33876735, 0.24240209, 0.4073091, 46.79803, -0.03791085, 0.91402715, 0.55551696, 0.33111024, 0.2027688, 0.12763265, 0.082543954, -0.22072268, -0.2738152, 1, 
23, LogWeight NoGlobalWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 1229, n*m^0.2 aprox, 0.3605852, 0.2879725, 0.320214, 0.43280414, 0.3573837, 0.28586456, 0.42558035, 46.79803, -0.0366541, 0.9411765, 0.5653882, 0.34380195, 0.21510056, 0.138367, 0.091373414, -0.22123376, -0.2879049, 72, 
23, LogWeight NoGlobalWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 221, kaiser concept, 0.26440093, 0.31546393, 0.28768414, 0.43020388, 0.41417408, 0.33504832, 0.46632123, 43.84236, -0.007348603, 0.9276018, 0.5170638, 0.29683283, 0.17280123, 0.10202877, 0.06109834, -0.29069903, -0.23496139, 24, 
23, LogWeight NoGlobalWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 1229, kaiser aprox, 0.28554642, 0.3340206, 0.30788723, 0.43649578, 0.32902944, 0.30030847, 0.3762352, 45.320194, -0.018143186, 0.9321267, 0.4625274, 0.26189685, 0.15003917, 0.08699699, 0.051063012, -0.2909665, -0.27526295, 3452, 
23, LogWeight NoGlobalWeight, 0.0, 10, 0, CosineDistance, 1, 1229, initial table, 0.29486406, 0.3353952, 0.31382635, 0.44949716, 0.41632715, 0.33228335, 0.47838116, 45.81281, -0.011120002, 0.87782806, 0.6103784, 0.3739946, 0.23004119, 0.14204325, 0.08804493, -0.21988083, -0.20284252, 71, 
23, LogWeight NoGlobalWeight, 0.0, 10, 0, CosineDistance, 1, 56, 95% concept, 0.39712557, 0.36082473, 0.37810585, 0.5108436, 0.3656838, 0.34042758, 0.42471343, 53.201973, -0.0132292705, 0.87782806, 0.59092295, 0.36633843, 0.22787471, 0.14220649, 0.089022845, -0.20604512, -0.21962172, 4, 
23, LogWeight NoGlobalWeight, 0.0, 10, 0, CosineDistance, 1, 1229, 95% aprox, 0.39712557, 0.36082473, 0.37810585, 0.5108436, 0.3656838, 0.34042758, 0.42471343, 53.201973, -0.0132292705, 0.87782806, 0.59092295, 0.36633843, 0.22787471, 0.14220649, 0.089022845, -0.20604512, -0.21962172, 95, 
23, LogWeight NoGlobalWeight, 0.0, 10, 0, CosineDistance, 1, 12, n*m^0.2 concept, 0.41969696, 0.38075602, 0.39927927, 0.4794828, 0.3136698, 0.3193077, 0.3917429, 51.23153, -0.03444589, 0.9004525, 0.5883106, 0.36470443, 0.22789107, 0.14353724, 0.091121726, -0.17814748, -0.19800201, 1, 
23, LogWeight NoGlobalWeight, 0.0, 10, 0, CosineDistance, 1, 1229, n*m^0.2 aprox, 0.41969696, 0.38075602, 0.39927927, 0.4794828, 0.3136698, 0.3193077, 0.3917429, 51.23153, -0.03444589, 0.9004525, 0.5883106, 0.36470443, 0.22789107, 0.14353724, 0.091121726, -0.17814748, -0.19800201, 119, 
23, LogWeight NoGlobalWeight, 0.0, 10, 0, CosineDistance, 1, 221, kaiser concept, 0.29486406, 0.3353952, 0.31382635, 0.44949716, 0.41632715, 0.33228335, 0.47838116, 45.81281, -0.011120002, 0.87782806, 0.6103784, 0.3739946, 0.23004119, 0.14204325, 0.08804493, -0.21988083, -0.20284252, 13, 
23, LogWeight NoGlobalWeight, 0.0, 10, 0, CosineDistance, 1, 1229, kaiser aprox, 0.29486406, 0.3353952, 0.31382635, 0.44949716, 0.41632715, 0.33228335, 0.47838116, 45.81281, -0.011120002, 0.87782806, 0.6103784, 0.3739946, 0.23004119, 0.14204325, 0.08804493, -0.21988083, -0.20284252, 71, 
23, LogWeight NoGlobalWeight, 0.0, 10, 0, ModifiedCosineDistance, 1, 1229, initial table, 0.27278143, 0.31477663, 0.29227826, 0.41577452, 0.32873377, 0.262635, 0.37296325, 44.334976, -0.01586215, 0.91402715, 0.49324468, 0.28447676, 0.16677473, 0.099335454, 0.06007352, -0.30255657, -0.25034207, 3463, 
23, LogWeight NoGlobalWeight, 0.0, 10, 0, ModifiedCosineDistance, 1, 56, 95% concept, 0.38198498, 0.31477663, 0.3451394, 0.48471153, 0.34465757, 0.2665964, 0.4177653, 49.26108, -0.013764434, 0.88687783, 0.59505737, 0.3580602, 0.2179071, 0.13413893, 0.08352732, -0.2988184, -0.2809777, 7, 
23, LogWeight NoGlobalWeight, 0.0, 10, 0, ModifiedCosineDistance, 1, 1229, 95% aprox, 0.4050039, 0.35601375, 0.37893197, 0.51342314, 0.36296597, 0.33488625, 0.42143458, 52.216743, -0.017810883, 0.9004525, 0.5667245, 0.33994767, 0.20638478, 0.12676482, 0.07873743, -0.291804, -0.30092648, 121, 
23, LogWeight NoGlobalWeight, 0.0, 10, 0, ModifiedCosineDistance, 1, 12, n*m^0.2 concept, 0.41950113, 0.3814433, 0.39956802, 0.4797811, 0.3000464, 0.29492277, 0.36850452, 50.73892, -0.039072096, 0.9230769, 0.5652037, 0.34192452, 0.21185641, 0.13438529, 0.08716533, -0.24094038, -0.277656, 2, 
23, LogWeight NoGlobalWeight, 0.0, 10, 0, ModifiedCosineDistance, 1, 1229, n*m^0.2 aprox, 0.41798943, 0.38006872, 0.39812815, 0.47682077, 0.31391877, 0.27377927, 0.38362208, 50.246304, -0.038122263, 0.95022625, 0.5704128, 0.34776694, 0.21677713, 0.13808373, 0.089792095, -0.24506854, -0.28601182, 121, 
23, LogWeight NoGlobalWeight, 0.0, 10, 0, ModifiedCosineDistance, 1, 221, kaiser concept, 0.28747687, 0.32027492, 0.3029909, 0.43388975, 0.411532, 0.3093997, 0.45769998, 45.320194, -0.012140709, 0.87782806, 0.5615644, 0.33677486, 0.20640904, 0.12930973, 0.08278609, -0.31719342, -0.26651978, 33, 
23, LogWeight NoGlobalWeight, 0.0, 10, 0, ModifiedCosineDistance, 1, 1229, kaiser aprox, 0.27278143, 0.31477663, 0.29227826, 0.41577452, 0.32873377, 0.262635, 0.37296325, 44.334976, -0.01586215, 0.91402715, 0.49324468, 0.28447676, 0.16677473, 0.099335454, 0.06007352, -0.30255657, -0.25034207, 3461, 
23, LogWeight NoGlobalWeight, 0.0, 10, 3, CosineDistance, 1, 1229, initial table, 0.25275302, 0.33127147, 0.28673407, 0.4264108, 0.41700497, 0.3516572, 0.46548867, 43.84236, -0.0071671475, 0.8914027, 0.54975927, 0.33183536, 0.20080057, 0.12182068, 0.07409883, -0.22539406, -0.26440927, 119, 
23, LogWeight NoGlobalWeight, 0.0, 10, 3, CosineDistance, 1, 58, 95% concept, 0.3139932, 0.25292096, 0.2801675, 0.42541438, 0.32411912, 0.27082914, 0.400785, 42.364532, -0.021085849, 0.9276018, 0.60150266, 0.36354882, 0.22082143, 0.13481374, 0.08273638, -0.20653875, -0.18705109, 3, 
23, LogWeight NoGlobalWeight, 0.0, 10, 3, CosineDistance, 1, 1229, 95% aprox, 0.3139932, 0.25292096, 0.2801675, 0.42541438, 0.32411912, 0.27082914, 0.400785, 42.364532, -0.021085849, 0.9276018, 0.60150266, 0.36354882, 0.22082143, 0.13481374, 0.08273638, -0.20653875, -0.18705109, 71, 
23, LogWeight NoGlobalWeight, 0.0, 10, 3, CosineDistance, 1, 12, n*m^0.2 concept, 0.37110728, 0.29484537, 0.32860973, 0.4431964, 0.32028434, 0.26074108, 0.3934094, 47.29064, -0.031781267, 0.9276018, 0.6046342, 0.36819255, 0.22585793, 0.13958952, 0.086934954, -0.1765914, -0.18369743, 1, 
23, LogWeight NoGlobalWeight, 0.0, 10, 3, CosineDistance, 1, 1229, n*m^0.2 aprox, 0.37110728, 0.29484537, 0.32860973, 0.4431964, 0.32028434, 0.26074108, 0.3934094, 47.29064, -0.031781267, 0.9276018, 0.6046342, 0.36819255, 0.22585793, 0.13958952, 0.086934954, -0.1765914, -0.18369743, 95, 
23, LogWeight NoGlobalWeight, 0.0, 10, 3, CosineDistance, 1, 1, kaiser concept, 0.058447488, 0.043986253, 0.050196078, 0.11986312, 0.06180848, 0.07393917, 0.12211837, 12.315273, -0.11276946, 0.959276, 0.50696486, 0.25749812, 0.13104472, 0.06682606, 0.03414961, -0.0014989408, -0.005706196, 7, 
