Cluster Number, Weight Method, Reference Weight (factor 2), File Weight, Function Weight, Distance Function, Closest Centroids Init, SVD factors, lsi method, Precision, Recall, Fmeasure, AdjustedPrecision, AverageClusterPrecision, AverageClusterRecall, AverageClusterAdjustedPrecision, MojoFM, SilhuetteIndex, NonExtremityClusterDistributionL5U100, IntraSimilarityReg1.0, IntraSimilarityReg2.0, IntraSimilarityReg3.0, IntraSimilarityReg4.0, IntraSimilarityReg5.0, IntraInterDistanceIntra1.0Inter1.0, AverageClusterIntraInterDistanceIntra1.0Inter1.0, Time Taken(ms), 
17, LogWeight InverseDocumentFrequencyWeight, 0.25, 5, 3, ModifiedCosineDistance, 1, 12, n*m^0.2 concept, 0.31014493, 0.42125985, 0.3572621, 0.4094201, 0.30418897, 0.50365764, 0.40432474, 42.424244, -0.021675698, 0.7657658, 0.39285302, 0.2022586, 0.11417875, 0.07094547, 0.048010744, -0.15130681, -0.20810427, 4, 
17, LogWeight InverseDocumentFrequencyWeight, 0.25, 5, 3, ModifiedCosineDistance, 1, 1818, n*m^0.2 aprox, 0.34026745, 0.4507874, 0.38780692, 0.41183743, 0.33772174, 0.4824187, 0.36845204, 45.454544, -0.01641055, 0.8918919, 0.32663116, 0.1818015, 0.11422664, 0.08120006, 0.06396996, -0.17017634, -0.4345372, 958, 
17, LogWeight InverseDocumentFrequencyWeight, 0.25, 5, 3, ModifiedCosineDistance, 1, 111, kaiser concept, 0.5241379, 0.4488189, 0.4835631, 0.63275874, 0.46139026, 0.47175542, 0.54765093, 58.585857, -0.01979529, 0.8378378, 0.4762382, 0.26131234, 0.15938461, 0.10911157, 0.08282635, -0.264887, -0.287701, 3, 
17, LogWeight InverseDocumentFrequencyWeight, 0.25, 5, 3, ModifiedCosineDistance, 1, 1818, kaiser aprox, 0.49068323, 0.46653542, 0.4783047, 0.5942031, 0.4033137, 0.5050672, 0.47953275, 58.585857, -0.008452426, 0.8378378, 0.4128233, 0.2211596, 0.13042101, 0.08653671, 0.0645909, -0.24076135, -0.3136046, 76, 
17, LogWeight InverseDocumentFrequencyWeight, 0.5, 5, 3, ModifiedCosineDistance, 1, 1818, initial table, 0.52953154, 0.511811, 0.52052057, 0.5977596, 0.49838224, 0.5100917, 0.5755297, 64.64646, -0.0066775545, 0.8018018, 0.46292043, 0.25667986, 0.15373574, 0.10132262, 0.07388725, -0.26875684, -0.30376273, 73, 
17, LogWeight InverseDocumentFrequencyWeight, 0.5, 5, 3, ModifiedCosineDistance, 1, 12, 90% concept, 0.3081761, 0.48228347, 0.37605524, 0.3914046, 0.36781147, 0.5077962, 0.4287951, 41.414143, -0.02859556, 0.7477477, 0.35793087, 0.19586007, 0.11720189, 0.07676806, 0.05438248, -0.12942618, -0.386558, 20, 
17, LogWeight InverseDocumentFrequencyWeight, 0.5, 5, 3, ModifiedCosineDistance, 1, 1818, 90% approx, 0.34610122, 0.4980315, 0.40839386, 0.43707263, 0.39603913, 0.5286754, 0.4891334, 45.454544, -0.024707938, 0.7207207, 0.38222113, 0.20591323, 0.12137394, 0.07850497, 0.05510825, -0.14321622, -0.3338626, 120, 
17, LogWeight InverseDocumentFrequencyWeight, 0.5, 5, 3, ModifiedCosineDistance, 1, 24, 95% concept, 0.5, 0.503937, 0.50196075, 0.58723927, 0.55460703, 0.6804849, 0.62472856, 61.616158, -0.005076108, 0.7837838, 0.48368582, 0.26846448, 0.1640817, 0.11134268, 0.08322557, -0.29347992, -0.29193202, 1, 
17, LogWeight InverseDocumentFrequencyWeight, 0.5, 5, 3, ModifiedCosineDistance, 1, 1818, 95% aprox, 0.4862745, 0.48818898, 0.48722988, 0.57516307, 0.56245023, 0.71626055, 0.63238496, 61.616158, -0.009821724, 0.8288288, 0.48141283, 0.26626903, 0.16250022, 0.11033452, 0.08262519, -0.2869308, -0.23141374, 69, 
17, LogWeight InverseDocumentFrequencyWeight, 0.5, 5, 3, ModifiedCosineDistance, 1, 12, n*m^0.2 concept, 0.3081761, 0.48228347, 0.37605524, 0.3914046, 0.36781147, 0.5077962, 0.4287951, 41.414143, -0.02859556, 0.7477477, 0.35793087, 0.19586007, 0.11720189, 0.07676806, 0.05438248, -0.12942618, -0.386558, 20, 
17, LogWeight InverseDocumentFrequencyWeight, 0.5, 5, 3, ModifiedCosineDistance, 1, 1818, n*m^0.2 aprox, 0.34610122, 0.4980315, 0.40839386, 0.43707263, 0.39603913, 0.5286754, 0.4891334, 45.454544, -0.024707938, 0.7207207, 0.38222113, 0.20591323, 0.12137394, 0.07850497, 0.05510825, -0.14321622, -0.3338626, 121, 
17, LogWeight InverseDocumentFrequencyWeight, 0.5, 5, 3, ModifiedCosineDistance, 1, 111, kaiser concept, 0.53488374, 0.4980315, 0.51580024, 0.61099344, 0.52222085, 0.5622357, 0.5949236, 64.64646, -0.006807086, 0.7927928, 0.49495226, 0.27680296, 0.16744785, 0.11095715, 0.08068045, -0.27394104, -0.3186742, 3, 
17, LogWeight InverseDocumentFrequencyWeight, 0.5, 5, 3, ModifiedCosineDistance, 1, 1818, kaiser aprox, 0.52953154, 0.511811, 0.52052057, 0.5977596, 0.49838224, 0.5100917, 0.5755297, 64.64646, -0.0066775545, 0.8018018, 0.46292043, 0.25667986, 0.15373574, 0.10132262, 0.07388725, -0.26875684, -0.30376273, 69, 
17, LogWeight NoGlobalWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 1818, initial table, 0.5714286, 0.5905512, 0.58083254, 0.7004775, 0.54481614, 0.6061684, 0.63227457, 65.65657, -0.0042618993, 0.8198198, 0.58455706, 0.40980205, 0.30359834, 0.23667377, 0.19291854, -0.4242288, -0.3636174, 75, 
17, LogWeight NoGlobalWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 12, 90% concept, 0.55267173, 0.71259844, 0.6225279, 0.6923668, 0.5108573, 0.6994495, 0.5624758, 68.68687, -0.012637019, 0.8378378, 0.49906775, 0.37244603, 0.29175845, 0.2383144, 0.20162521, -0.34411892, -0.5348082, 19, 
17, LogWeight NoGlobalWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 1818, 90% approx, 0.54172987, 0.7027559, 0.61182517, 0.67602456, 0.5085697, 0.67003775, 0.54243225, 66.666664, -0.011994629, 0.8468468, 0.4898932, 0.35943136, 0.27780843, 0.22493692, 0.18953021, -0.34181675, -0.57578474, 975, 
17, LogWeight NoGlobalWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 23, 95% concept, 0.592233, 0.6003937, 0.59628546, 0.71812433, 0.6090114, 0.6479026, 0.66214603, 69.69697, -0.01114568, 0.7657658, 0.5783731, 0.39805934, 0.2888462, 0.22114517, 0.17807452, -0.4336722, -0.40708917, 25, 
17, LogWeight NoGlobalWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 1818, 95% aprox, 0.53090906, 0.5748032, 0.5519849, 0.65924364, 0.47840086, 0.56706876, 0.5468894, 63.636364, -0.0152989505, 0.7927928, 0.5403357, 0.3739536, 0.2730362, 0.2098317, 0.16896, -0.42499083, -0.48546615, 679, 
17, LogWeight NoGlobalWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 12, n*m^0.2 concept, 0.55267173, 0.71259844, 0.6225279, 0.6923668, 0.5108573, 0.6994495, 0.5624758, 68.68687, -0.012637019, 0.8378378, 0.49906775, 0.37244603, 0.29175845, 0.2383144, 0.20162521, -0.34411892, -0.5348082, 19, 
17, LogWeight NoGlobalWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 1818, n*m^0.2 aprox, 0.54172987, 0.7027559, 0.61182517, 0.67602456, 0.5085697, 0.67003775, 0.54243225, 66.666664, -0.011994629, 0.8468468, 0.4898932, 0.35943136, 0.27780843, 0.22493692, 0.18953021, -0.34181675, -0.57578474, 976, 
17, LogWeight NoGlobalWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 109, kaiser concept, 0.57279694, 0.5885827, 0.58058256, 0.69971395, 0.51540434, 0.600286, 0.6249216, 65.65657, -0.0027691792, 0.8198198, 0.585822, 0.41094813, 0.30437717, 0.23714422, 0.193185, -0.4266514, -0.42024383, 3, 
17, LogWeight NoGlobalWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 1818, kaiser aprox, 0.5625, 0.5846457, 0.5733591, 0.70186365, 0.48323575, 0.53558016, 0.57837266, 64.64646, -0.008385453, 0.8198198, 0.5334188, 0.3594987, 0.25260583, 0.1850948, 0.14119765, -0.4209737, -0.4830347, 702, 
17, LogWeight NoGlobalWeight, 0.25, 5, 3, ModifiedCosineDistance, 1, 1818, initial table, 0.5057252, 0.52165353, 0.5135659, 0.6332702, 0.5782938, 0.6174771, 0.641328, 62.626266, -0.008737366, 0.8648649, 0.5987009, 0.42532572, 0.31586564, 0.24437632, 0.19605012, -0.44130751, -0.4090537, 75, 
17, LogWeight NoGlobalWeight, 0.25, 5, 3, ModifiedCosineDistance, 1, 10, 90% concept, 0.59574467, 0.5511811, 0.57259715, 0.7248229, 0.6407426, 0.6808404, 0.709548, 69.69697, -0.030456917, 0.8198198, 0.6516828, 0.50967205, 0.41847125, 0.35733375, 0.31461167, -0.4068454, -0.5069038, 0, 
17, LogWeight NoGlobalWeight, 0.25, 5, 3, ModifiedCosineDistance, 1, 1818, 90% approx, 0.5377358, 0.6732283, 0.597902, 0.6898589, 0.60722905, 0.5915038, 0.67499524, 66.666664, -0.017627355, 0.8378378, 0.6352088, 0.4852686, 0.39073393, 0.3287485, 0.28652215, -0.33397838, -0.44428584, 121, 
17, LogWeight NoGlobalWeight, 0.25, 5, 3, ModifiedCosineDistance, 1, 21, 95% concept, 0.56028366, 0.62204725, 0.5895522, 0.6873535, 0.53491884, 0.7403627, 0.6302283, 66.666664, -0.0072639184, 0.9189189, 0.59918237, 0.45509624, 0.3596681, 0.29461306, 0.24905828, -0.42854133, -0.38651296, 2, 
17, LogWeight NoGlobalWeight, 0.25, 5, 3, ModifiedCosineDistance, 1, 1818, 95% aprox, 0.590991, 0.6456693, 0.6171214, 0.7021033, 0.50252277, 0.6494212, 0.57589006, 65.65657, -0.007828066, 0.8198198, 0.5830409, 0.4367151, 0.34375283, 0.28233123, 0.24028683, -0.42731968, -0.50983495, 33, 
17, LogWeight NoGlobalWeight, 0.25, 5, 3, ModifiedCosineDistance, 1, 12, n*m^0.2 concept, 0.6407186, 0.63188976, 0.63627356, 0.76580197, 0.6093975, 0.7409464, 0.68004674, 69.69697, -0.009164109, 0.8468468, 0.59987, 0.46287328, 0.375283, 0.31673202, 0.27583364, -0.40568358, -0.47119534, 0, 
17, LogWeight NoGlobalWeight, 0.25, 5, 3, ModifiedCosineDistance, 1, 1818, n*m^0.2 aprox, 0.54820144, 0.75, 0.6334165, 0.69784206, 0.5100798, 0.7046188, 0.5709084, 68.68687, -0.012534169, 0.8468468, 0.50467956, 0.3824494, 0.304563, 0.25243783, 0.21586868, -0.33279064, -0.5007055, 1265, 
17, LogWeight NoGlobalWeight, 0.25, 5, 3, ModifiedCosineDistance, 1, 109, kaiser concept, 0.49174312, 0.52755904, 0.5090218, 0.6155969, 0.5174564, 0.62404746, 0.5800946, 61.616158, -0.014423254, 0.8288288, 0.56762, 0.40787053, 0.30489188, 0.23634619, 0.18927152, -0.42980993, -0.40065613, 6, 
17, LogWeight NoGlobalWeight, 0.25, 5, 3, ModifiedCosineDistance, 1, 1818, kaiser aprox, 0.5056818, 0.52559054, 0.515444, 0.63352334, 0.58541334, 0.61816514, 0.6496925, 62.626266, -0.007799651, 0.8108108, 0.6113852, 0.4384067, 0.3254222, 0.24983089, 0.19799209, -0.44511828, -0.48738074, 32, 
17, LogWeight NoGlobalWeight, 0.5, 5, 3, ModifiedCosineDistance, 1, 1818, initial table, 0.5644531, 0.56889766, 0.56666666, 0.67399114, 0.5580065, 0.63080186, 0.65882117, 67.67677, -0.0028021757, 0.8828829, 0.6267123, 0.46361968, 0.35598245, 0.28266323, 0.23123118, -0.4528749, -0.40941384, 69, 
17, LogWeight NoGlobalWeight, 0.5, 5, 3, ModifiedCosineDistance, 1, 9, 90% concept, 0.52290076, 0.53937006, 0.5310077, 0.664441, 0.46826208, 0.5611735, 0.5094076, 61.616158, -0.030827284, 0.8648649, 0.50680244, 0.38230225, 0.3021513, 0.24899645, 0.21267805, -0.37073278, -0.51286185, 6, 
17, LogWeight NoGlobalWeight, 0.5, 5, 3, ModifiedCosineDistance, 1, 1818, 90% approx, 0.5698448, 0.5059055, 0.5359749, 0.6810794, 0.5537772, 0.5512168, 0.6117719, 65.65657, -0.032308653, 0.8558559, 0.606436, 0.47076702, 0.38310623, 0.32446206, 0.2838385, -0.3785332, -0.4886218, 32, 
17, LogWeight NoGlobalWeight, 0.5, 5, 3, ModifiedCosineDistance, 1, 18, 95% concept, 0.624769, 0.6653543, 0.64442325, 0.7253549, 0.44671288, 0.53408766, 0.5584305, 65.65657, -0.014579319, 0.8468468, 0.58580613, 0.43077907, 0.32685325, 0.25517336, 0.20430677, -0.38834745, -0.46921587, 11, 
17, LogWeight NoGlobalWeight, 0.5, 5, 3, ModifiedCosineDistance, 1, 1818, 95% aprox, 0.62611806, 0.6889764, 0.656045, 0.7340497, 0.4975265, 0.59425664, 0.55467576, 64.64646, -0.022869334, 0.8558559, 0.54414296, 0.40790772, 0.32047772, 0.26212096, 0.22160648, -0.37747896, -0.4790498, 39, 
17, LogWeight NoGlobalWeight, 0.5, 5, 3, ModifiedCosineDistance, 1, 12, n*m^0.2 concept, 0.520362, 0.67913383, 0.58924, 0.6490701, 0.40967786, 0.6348896, 0.4661982, 63.636364, -0.018796546, 0.8918919, 0.46639466, 0.3520414, 0.27672714, 0.22512576, 0.18844427, -0.3444096, -0.5459103, 8, 
17, LogWeight NoGlobalWeight, 0.5, 5, 3, ModifiedCosineDistance, 1, 1818, n*m^0.2 aprox, 0.6227545, 0.61417323, 0.61843413, 0.7491685, 0.5352304, 0.7249252, 0.5958016, 68.68687, -0.015806932, 0.8378378, 0.5734757, 0.44916722, 0.36519694, 0.30623648, 0.26326817, -0.37865213, -0.4694084, 1267, 
17, LogWeight NoGlobalWeight, 0.5, 5, 3, ModifiedCosineDistance, 1, 109, kaiser concept, 0.5504587, 0.5905512, 0.5698006, 0.6668199, 0.53830534, 0.62904745, 0.64568704, 66.666664, -0.003952851, 0.9009009, 0.61431, 0.4480206, 0.341054, 0.2698093, 0.2207501, -0.43288735, -0.3431435, 5, 
17, LogWeight NoGlobalWeight, 0.5, 5, 3, ModifiedCosineDistance, 1, 1818, kaiser aprox, 0.60194176, 0.6102362, 0.6060606, 0.7098708, 0.5817927, 0.6243003, 0.6643845, 68.68687, -0.0066746883, 0.8738739, 0.6364165, 0.47445247, 0.36523333, 0.28983158, 0.23654912, -0.4598479, -0.42907965, 69, 
17, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 1818, initial table, 0.5688259, 0.5531496, 0.5608782, 0.6573888, 0.49084252, 0.63387805, 0.6528002, 66.666664, -0.009393194, 0.8108108, 0.46111345, 0.24591075, 0.14704227, 0.10072592, 0.078495204, -0.26837382, -0.28083217, 68, 
17, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 36, 90% concept, 0.36699858, 0.507874, 0.42609414, 0.43195853, 0.5269811, 0.6269145, 0.5907352, 56.565655, -0.0051132375, 0.7927928, 0.4479294, 0.27247405, 0.1895741, 0.1498357, 0.13039462, -0.20886847, -0.43943077, 1, 
17, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 1818, 90% approx, 0.53196347, 0.4586614, 0.49260038, 0.5878994, 0.5810532, 0.5641471, 0.6577633, 61.616158, -0.0048926896, 0.7387387, 0.5265738, 0.30794236, 0.20582306, 0.15742788, 0.13402617, -0.29112217, -0.29215467, 63, 
17, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 51, 95% concept, 0.5645161, 0.48228347, 0.5201698, 0.6635942, 0.56639147, 0.61484957, 0.64131796, 63.636364, -0.0025927133, 0.8468468, 0.4864921, 0.2979807, 0.20656092, 0.16119431, 0.13800259, -0.27918667, -0.4103252, 1, 
17, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 1818, 95% aprox, 0.5767442, 0.48818898, 0.52878463, 0.66627884, 0.63389844, 0.67554325, 0.7055025, 64.64646, -0.0027871907, 0.8468468, 0.51369375, 0.31113312, 0.21317783, 0.164631, 0.13982949, -0.2826818, -0.36347404, 45, 
17, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 12, n*m^0.2 concept, 0.5855263, 0.52559054, 0.55394185, 0.67214894, 0.6048246, 0.6540885, 0.66338074, 66.666664, -0.0072555686, 0.7657658, 0.49054495, 0.30384085, 0.21259756, 0.16657779, 0.14244315, -0.28202263, -0.41765806, 0, 
17, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 1818, n*m^0.2 aprox, 0.57929516, 0.5177165, 0.54677755, 0.66923624, 0.5575621, 0.6649981, 0.61369056, 66.666664, -0.016751258, 0.8108108, 0.42966363, 0.243595, 0.15369366, 0.109061204, 0.08618371, -0.27636534, -0.41234288, 661, 
17, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 10, kaiser concept, 0.54564756, 0.5059055, 0.52502555, 0.6677281, 0.5658792, 0.5263907, 0.6133301, 63.636364, -0.015899599, 0.7657658, 0.48816317, 0.30088556, 0.20967242, 0.16390309, 0.14010298, -0.24497914, -0.4110723, 0, 
17, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.0, 5, 3, ModifiedCosineDistance, 1, 1818, kaiser aprox, 0.5714286, 0.48818898, 0.5265393, 0.7004607, 0.59585905, 0.5235971, 0.6673888, 63.636364, -0.01724423, 0.7297297, 0.5203872, 0.32231253, 0.22615987, 0.17754792, 0.15165985, -0.2625111, -0.36905155, 45, 
17, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.25, 5, 3, ModifiedCosineDistance, 1, 1818, initial table, 0.5125858, 0.44094488, 0.4740741, 0.6372997, 0.5042758, 0.6214566, 0.60776806, 60.606064, -0.014658953, 0.8828829, 0.48459974, 0.29685795, 0.20626594, 0.16135606, 0.1383324, -0.2800729, -0.39285058, 45, 
17, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.25, 5, 3, ModifiedCosineDistance, 1, 35, 90% concept, 0.5462012, 0.52362204, 0.53467333, 0.61601615, 0.5534728, 0.66773623, 0.65844405, 63.636364, -0.007071475, 0.7567568, 0.48936436, 0.29979518, 0.20691894, 0.16058666, 0.13695227, -0.29239973, -0.40843794, 17, 
17, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.25, 5, 3, ModifiedCosineDistance, 1, 1818, 90% approx, 0.55252916, 0.5590551, 0.555773, 0.6322955, 0.56244487, 0.6403, 0.6537699, 64.64646, -0.012718816, 0.7927928, 0.44906473, 0.24557456, 0.14843817, 0.101222515, 0.077769816, -0.28209618, -0.34435508, 673, 
17, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.25, 5, 3, ModifiedCosineDistance, 1, 50, 95% concept, 0.5083682, 0.47834647, 0.4929006, 0.5918757, 0.52145267, 0.5314311, 0.63648766, 61.616158, -0.010991028, 0.7567568, 0.47721976, 0.2600786, 0.15691696, 0.107124865, 0.08268703, -0.26356468, -0.2975282, 1, 
17, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.25, 5, 3, ModifiedCosineDistance, 1, 1818, 95% aprox, 0.51585627, 0.48031497, 0.4974516, 0.59249455, 0.6219003, 0.5938322, 0.7367385, 63.636364, -0.009748146, 0.6846847, 0.50936997, 0.27806956, 0.1670815, 0.11287777, 0.085936464, -0.2893554, -0.26104128, 40, 
17, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.25, 5, 3, ModifiedCosineDistance, 1, 12, n*m^0.2 concept, 0.545082, 0.52362204, 0.53413653, 0.64122254, 0.65257883, 0.68191147, 0.7375629, 68.68687, -0.007164889, 0.7747748, 0.52861685, 0.3281777, 0.22799939, 0.17625925, 0.14850773, -0.27884588, -0.3216639, 14, 
17, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.25, 5, 3, ModifiedCosineDistance, 1, 1818, n*m^0.2 aprox, 0.51341, 0.52755904, 0.52038836, 0.6047253, 0.5016404, 0.6279646, 0.5822127, 63.636364, -0.010535472, 0.7927928, 0.44637412, 0.2586459, 0.1635145, 0.114408314, 0.08857767, -0.26547858, -0.38035974, 1287, 
17, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.25, 5, 3, ModifiedCosineDistance, 1, 10, kaiser concept, 0.52087474, 0.515748, 0.51829875, 0.64976776, 0.526881, 0.6386517, 0.6016308, 61.616158, -0.010485728, 0.8018018, 0.47346115, 0.29999897, 0.21206146, 0.16632062, 0.14182127, -0.23925018, -0.47110108, 12, 
17, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.25, 5, 3, ModifiedCosineDistance, 1, 1818, kaiser aprox, 0.5237069, 0.47834647, 0.5, 0.6345187, 0.51767313, 0.586067, 0.6323049, 60.606064, -0.018249445, 0.7657658, 0.4678404, 0.26777244, 0.16855499, 0.11792175, 0.09130466, -0.24331185, -0.37075981, 668, 
17, TermFrequencyWeight InverseDocumentFrequencyWeight, 0.5, 5, 3, ModifiedCosineDistance, 1, 1818, initial table, 0.5118243, 0.5964567, 0.5509091, 0.586993, 0.49186108, 0.69648707, 0.58244437, 64.64646, -0.0043815183, 0.9279279, 0.42725495, 0.26667997, 0.18912801, 0.15097253, 0.13173388, -0.2722313, -0.30502114, 118, 
